시도,시군구,"행정동(행정기관명)",행정구역분류,행정기관코드,행정기관 생성일
강원특별자치도,홍천군,내면,32510390,5172039000,20230611
강원특별자치도,횡성군,횡성군,32520,5173000000,20230611
강원특별자치도,횡성군,횡성읍,32520110,5173025000,20230611
강원특별자치도,횡성군,우천면,32520310,5173031000,20230611
강원특별자치도,횡성군,안흥면,32520320,5173032000,20230611
강원특별자치도,횡성군,둔내면,32520330,5173033000,20230611
강원특별자치도,횡성군,갑천면,32520340,5173034000,20230611
강원특별자치도,횡성군,청일면,32520350,5173035000,20230611
강원특별자치도,횡성군,공근면,32520360,5173036000,20230611
강원특별자치도,횡성군,서원면,32520370,5173037000,20230611
강원특별자치도,횡성군,강림면,32520380,5173038000,20230611
강원특별자치도,영월군,영월군,32530,5175000000,20230611
강원특별자치도,영월군,영월읍,32530110,5175025000,20230611
강원특별자치도,영월군,상동읍,32530120,5175025300,20230611
강원특별자치도,영월군,산솔면,32530410,5175031200,20230611
강원특별자치도,영월군,김삿갓면,32530380,5175032500,20230611
강원특별자치도,영월군,북면,32530330,5175033000,20230611
강원특별자치도,영월군,남면,32530340,5175034000,20230611
강원특별자치도,영월군,한반도면,32530390,5175035500,20230611
강원특별자치도,영월군,한반도면쌍용출장소,,5175035900,20230611
강원특별자치도,영월군,주천면,32530360,5175036000,20230611
강원특별자치도,영월군,무릉도원면,32530400,5175038000,20230611
강원특별자치도,평창군,평창군,32540,5176000000,20230611
강원특별자치도,평창군,평창읍,32540110,5176025000,20230611
강원특별자치도,평창군,미탄면,32540310,5176031000,20230611
강원특별자치도,평창군,방림면,32540320,5176032000,20230611
강원특별자치도,평창군,방림면계촌출장소,,5176032500,20230611
강원특별자치도,평창군,대화면,32540330,5176033000,20230611
강원특별자치도,평창군,봉평면,32540340,5176034000,20230611
강원특별자치도,평창군,용평면,32540350,5176035000,20230611
강원특별자치도,평창군,진부면,32540360,5176036000,20230611
강원특별자치도,평창군,대관령면,32540370,5176038000,20230611
강원특별자치도,정선군,정선군,32550,5177000000,20230611
강원특별자치도,정선군,정선읍,32550110,5177025000,20230611
강원특별자치도,정선군,고한읍,32550120,5177025300,20230611
강원특별자치도,정선군,사북읍,32550130,5177025600,20230611
강원특별자치도,정선군,신동읍,32550140,5177025900,20230611
강원특별자치도,정선군,신동읍함백출장소,,5177026000,20230611
강원특별자치도,정선군,남면,32550320,5177032000,20230611
강원특별자치도,정선군,북평면,32550340,5177034000,20230611
강원특별자치도,정선군,임계면,32550350,5177035000,20230611
강원특별자치도,정선군,화암면,32550360,5177036000,20230611
강원특별자치도,정선군,여량면,32550370,5177037000,20230611
강원특별자치도,철원군,철원군,32560,5178000000,20230611
강원특별자치도,철원군,철원읍,32560110,5178025000,20230611
강원특별자치도,철원군,김화읍,32560120,5178025300,20230611
강원특별자치도,철원군,갈말읍,32560130,5178025600,20230611
강원특별자치도,철원군,동송읍,32560140,5178025900,20230611
강원특별자치도,철원군,서면,32560310,5178031000,20230611
강원특별자치도,철원군,서면와수출장소,,5178031500,20230611
강원특별자치도,철원군,근남면,32560320,5178032000,20230611
강원특별자치도,철원군,근북면,32560210,5178033000,20230611
강원특별자치도,철원군,근동면,32560260,5178034000,20230611
강원특별자치도,철원군,원동면,32560270,5178035000,20230611
강원특별자치도,철원군,원남면,32560280,5178036000,20230611
강원특별자치도,철원군,임남면,32560290,5178037000,20230611
강원특별자치도,화천군,화천군,32570,5179000000,20230611
강원특별자치도,화천군,화천읍,32570110,5179025000,20230611
강원특별자치도,화천군,간동면,32570310,5179031000,20230611
강원특별자치도,화천군,하남면,32570320,5179032000,20230611
강원특별자치도,화천군,상서면,32570330,5179033000,20230611
강원특별자치도,화천군,사내면,32570340,5179034000,20230611
강원특별자치도,양구군,양구군,32580,5180000000,20230611
강원특별자치도,양구군,양구읍,32580110,5180025000,20230611
강원특별자치도,양구군,국토정중앙면,32580350,5180031500,20230611
강원특별자치도,양구군,동면,32580320,5180032000,20230611
강원특별자치도,양구군,방산면,32580330,5180033000,20230611
강원특별자치도,양구군,해안면,32580340,5180034000,20230611
강원특별자치도,인제군,인제군,32590,5181000000,20230611
강원특별자치도,인제군,인제읍,32590110,5181025000,20230611
강원특별자치도,인제군,인제읍귀둔출장소,,5181025100,20230611
강원특별자치도,인제군,남면,32590310,5181031000,20230611
강원특별자치도,인제군,북면,32590320,5181032000,20230611
강원특별자치도,인제군,기린면,32590330,5181033000,20230611
강원특별자치도,인제군,서화면,32590340,5181034000,20230611
강원특별자치도,인제군,상남면,32590350,5181035000,20230611
강원특별자치도,고성군,고성군,32600,5182000000,20230611
강원특별자치도,고성군,간성읍,32600110,5182025000,20230611
강원특별자치도,고성군,거진읍,32600120,5182025300,20230611
강원특별자치도,고성군,현내면,32600310,5182031000,20230611
강원특별자치도,고성군,죽왕면,32600320,5182032000,20230611
강원특별자치도,고성군,토성면,32600330,5182033000,20230611
강원특별자치도,고성군,수동면,32600260,5182034000,20230611
강원특별자치도,양양군,양양군,32610,5183000000,20230611
강원특별자치도,양양군,양양읍,32610110,5183025000,20230611
강원특별자치도,양양군,서면,32610310,5183031000,20230611
강원특별자치도,양양군,손양면,32610320,5183032000,20230611
강원특별자치도,양양군,현북면,32610330,5183033000,20230611
강원특별자치도,양양군,현남면,32610340,5183034000,20230611
강원특별자치도,양양군,강현면,32610350,5183035000,20230611
충청북도,충청북도,충청북도,33,4300000000,19880423
충청북도,청주시,청주시,33040,4311000000,19880423
충청북도,청주시 상당구,청주시 상당구,33041,4311100000,19950101
충청북도,청주시 상당구,낭성면,33041310,4311131000,20140701
충청북도,청주시 상당구,미원면,33041320,4311132000,20140701
충청북도,청주시 상당구,가덕면,33041330,4311133000,20140701
충청북도,청주시 상당구,남일면,33041340,4311134000,20140701
충청북도,청주시 상당구,문의면,33041350,4311135000,20140701
충청북도,청주시 상당구,중앙동,33041510,4311152500,19980201
충청북도,청주시 상당구,성안동,33041520,4311154500,19980201
충청북도,청주시 상당구,탑대성동,33041530,4311162000,19950101
충청북도,청주시 상당구,영운동,33041540,4311167000,19950101
충청북도,청주시 상당구,금천동,33041550,4311168000,19950101
충청북도,청주시 상당구,용담.명암.산성동,33041560,4311169000,19950101
충청북도,청주시 상당구,용암1동,33041570,4311172000,20030401
충청북도,청주시 상당구,용암2동,33041580,4311173000,20030401
충청북도,청주시 서원구,청주시 서원구,33042,4311200000,20140701
충청북도,청주시 서원구,남이면,33042310,4311231000,20140701
충청북도,청주시 서원구,현도면,33042320,4311232000,20140701
충청북도,청주시 서원구,사직1동,33042510,4311251000,20140701
충청북도,청주시 서원구,사직2동,33042520,4311252000,20140701
충청북도,청주시 서원구,사창동,33042530,4311253000,20140701
충청북도,청주시 서원구,모충동,33042540,4311254000,20140701
충청북도,청주시 서원구,산남동,33042550,4311255000,20140701
충청북도,청주시 서원구,분평동,33042560,4311256000,20140701
충청북도,청주시 서원구,수곡1동,33042570,4311257000,20140701
충청북도,청주시 서원구,수곡2동,33042580,4311258000,20140701
충청북도,청주시 서원구,성화.개신.죽림동,33042590,4311259000,20140701
충청북도,청주시 흥덕구,청주시 흥덕구,33043,4311300000,19950101
충청북도,청주시 흥덕구,오송읍,33043110,4311325000,20140701
충청북도,청주시 흥덕구,강내면,33043310,4311331000,20140701
충청북도,청주시 흥덕구,옥산면,33043320,4311332000,20140701
충청북도,청주시 흥덕구,운천.신봉동,33043510,4311370000,19950101
충청북도,청주시 흥덕구,복대1동,33043520,4311374100,19950101
충청북도,청주시 흥덕구,복대2동,33043530,4311374200,19950101
충청북도,청주시 흥덕구,가경동,33043540,4311374700,19950101
충청북도,청주시 흥덕구,봉명1동,33043550,4311375100,19950101
충청북도,청주시 흥덕구,봉명2.송정동,33043560,4311375600,19950101
충청북도,청주시 흥덕구,강서제1동,33043570,4311376000,19950101
충청북도,청주시 흥덕구,강서제2동,33043580,4311377000,19950101
충청북도,청주시 청원구,청주시 청원구,33044,4311400000,20140701
충청북도,청주시 청원구,내수읍,33044110,4311425000,20140701
충청북도,청주시 청원구,오창읍,33044120,4311425300,20140701
충청북도,청주시 청원구,북이면,33044310,4311431000,20140701
충청북도,청주시 청원구,우암동,33044520,4311451000,20140701
충청북도,청주시 청원구,내덕1동,33044530,4311452000,20140701
충청북도,청주시 청원구,내덕2동,33044540,4311453000,20140701
충청북도,청주시 청원구,율량.사천동,33044550,4311454000,20140701
충청북도,청주시 청원구,오근장동,33044510,4311455000,20140701
충청북도,충주시,충주시,33020,4313000000,19880423
충청북도,충주시,주덕읍,33020110,4313025000,19950302
충청북도,충주시,살미면,33020310,4313031000,19950101
충청북도,충주시,수안보면,33020320,4313032500,20050401
충청북도,충주시,대소원면,33020430,4313033500,20120101
충청북도,충주시,신니면,33020340,4313035000,19950101
충청북도,충주시,노은면,33020350,4313036000,19950101
충청북도,충주시,앙성면,33020360,4313037000,19950101
충청북도,충주시,중앙탑면,33020440,4313038500,20140201
충청북도,충주시,금가면,33020380,4313039000,19950101
충청북도,충주시,동량면,33020390,4313040000,19950101
충청북도,충주시,산척면,33020400,4313041000,19950101
충청북도,충주시,엄정면,33020410,4313042000,19950101
충청북도,충주시,소태면,33020420,4313043000,19950101
충청북도,충주시,성내.충인동,33020510,4313051500,19980930
충청북도,충주시,교현.안림동,33020530,4313053500,19980930
충청북도,충주시,교현2동,33020540,4313054000,19880423
충청북도,충주시,용산동,33020550,4313055000,19880423
충청북도,충주시,지현동,33020560,4313056000,19880423
충청북도,충주시,문화동,33020570,4313057100,19920604
충청북도,충주시,호암.직동,33020580,4313058000,19880423
충청북도,충주시,달천동,33020600,4313060500,19980930
충청북도,충주시,봉방동,33020610,4313061000,19880423
충청북도,충주시,칠금.금릉동,33020620,4313062500,20070101
충청북도,충주시,연수동,33020630,4313063000,19880423
충청북도,충주시,목행.용탄동,33020640,4313064000,19880423
충청북도,제천시,제천시,33030,4315000000,19880423
충청북도,제천시,봉양읍,33030110,4315025000,19950302
충청북도,제천시,금성면,33030310,4315031000,19950101
충청북도,제천시,청풍면,33030320,4315032000,19950101
충청북도,제천시,수산면,33030330,4315033000,19950101
충청북도,제천시,덕산면,33030340,4315034000,19950101
충청북도,제천시,한수면,33030350,4315035000,19950101
충청북도,제천시,백운면,33030360,4315036000,19950101
충청북도,제천시,송학면,33030370,4315038000,19950101
충청북도,제천시,교동,33030510,4315051000,19880423
충청북도,제천시,의림지동,33030730,4315051800,20170101
충청북도,제천시,중앙동,33030740,4315052800,20170101
충청북도,제천시,남현동,33030700,4315053700,20110101
충청북도,제천시,영서동,33030710,4315054700,20110101
충청북도,제천시,용두동,33030560,4315056000,19880423
충청북도,제천시,신백동,33030720,4315057700,20110101
충청북도,제천시,청전동,33030590,4315059000,19880423
충청북도,제천시,화산동,33030600,4315060500,19980925
충청북도,보은군,보은군,33520,4372000000,19880423
충청북도,보은군,보은읍,33520110,4372025000,19880423
충청북도,보은군,속리산면,33520310,4372031500,20071001
충청북도,보은군,장안면,33520320,4372032500,20071001
충청북도,보은군,마로면,33520330,4372033000,19880423
충청북도,보은군,탄부면,33520340,4372034000,19880423
충청북도,보은군,삼승면,33520350,4372035000,19880423
충청북도,보은군,수한면,33520360,4372036000,19880423
충청북도,보은군,회남면,33520370,4372037000,19880423
충청북도,보은군,회인면,33520380,4372038500,20071001
충청북도,보은군,내북면,33520390,4372039000,19880423
충청북도,보은군,산외면,33520400,4372040000,19880423
충청북도,옥천군,옥천군,33530,4373000000,19880423
충청북도,옥천군,옥천읍,33530110,4373025000,19880423
충청북도,옥천군,동이면,33530310,4373031000,19880423
충청북도,옥천군,안남면,33530320,4373032000,19880423
충청북도,옥천군,안내면,33530330,4373033000,19880423
충청북도,옥천군,청성면,33530340,4373034000,19880423
충청북도,옥천군,청산면,33530350,4373035000,19880423
충청북도,옥천군,이원면,33530360,4373036000,19880423
충청북도,옥천군,군서면,33530370,4373037000,19880423
충청북도,옥천군,군북면,33530380,4373038000,19880423
충청북도,영동군,영동군,33540,4374000000,19880423
충청북도,영동군,영동읍,33540110,4374025000,19880423
충청북도,영동군,용산면,33540310,4374031000,19880423
충청북도,영동군,황간면,33540320,4374032000,19880423
충청북도,영동군,추풍령면,33540330,4374033500,19910719
충청북도,영동군,매곡면,33540340,4374034000,19880423
충청북도,영동군,상촌면,33540350,4374035000,19880423
충청북도,영동군,양강면,33540360,4374036000,19880423
충청북도,영동군,용화면,33540370,4374037000,19880423
충청북도,영동군,학산면,33540380,4374038000,19880423
충청북도,영동군,양산면,33540390,4374039000,19880423
충청북도,영동군,심천면,33540400,4374040000,19880423
충청북도,증평군,증평군,33590,4374500000,20030830
충청북도,증평군,증평읍,33590140,4374525000,20030830
충청북도,증평군,도안면,33590310,4374531000,20030830
충청북도,진천군,진천군,33550,4375000000,19880423
충청북도,진천군,진천읍,33550110,4375025000,19880423
충청북도,진천군,덕산읍,33550120,4375025300,20190701
충청북도,진천군,덕산읍혁신도시출장소,,4375025400,20181210
충청북도,진천군,초평면,33550320,4375032000,19880423
충청북도,진천군,문백면,33550330,4375033000,19880423
충청북도,진천군,백곡면,33550340,4375034000,19880423
충청북도,진천군,이월면,33550350,4375035000,19880423
충청북도,진천군,광혜원면,33550360,4375037000,20000101
충청북도,괴산군,괴산군,33560,4376000000,19880423
충청북도,괴산군,괴산읍,33560110,4376025000,19880423
충청북도,괴산군,감물면,33560310,4376031000,19880423
충청북도,괴산군,장연면,33560320,4376032000,19880423
충청북도,괴산군,연풍면,33560330,4376033000,19880423
충청북도,괴산군,칠성면,33560340,4376034000,19880423
충청북도,괴산군,문광면,33560350,4376035000,19880423
충청북도,괴산군,청천면,33560360,4376036000,19880423
충청북도,괴산군,청안면,33560370,4376037000,19880423
충청북도,괴산군,사리면,33560380,4376039000,19880423
충청북도,괴산군,소수면,33560390,4376040000,19880423
충청북도,괴산군,불정면,33560400,4376041000,19880423
충청북도,음성군,음성군,33570,4377000000,19880423
충청북도,음성군,음성읍,33570110,4377025000,19880423
충청북도,음성군,금왕읍,33570120,4377025300,19880423
충청북도,음성군,소이면,33570310,4377031000,19880423
충청북도,음성군,원남면,33570320,4377032000,19880423
충청북도,음성군,맹동면,33570330,4377033000,19880423
충청북도,음성군,대소면,33570340,4377034000,19880423
충청북도,음성군,삼성면,33570350,4377035000,19880423
충청북도,음성군,생극면,33570360,4377036000,19880423
충청북도,음성군,감곡면,33570370,4377037000,19880423
충청북도,단양군,단양군,33580,4380000000,19880423
충청북도,단양군,단양읍,33580110,4380025000,19880423
충청북도,단양군,매포읍,33580120,4380025300,19880423
충청북도,단양군,대강면,33580320,4380031000,19880423
충청북도,단양군,가곡면,33580330,4380032000,19880423
충청북도,단양군,영춘면,33580340,4380033000,19880423
충청북도,단양군,어상천면,33580350,4380034000,19880423
충청북도,단양군,적성면,33580360,4380035000,19880423
충청북도,단양군,단성면,33580310,4380036000,19920101
충청남도,충청남도,충청남도,34,4400000000,19880423
충청남도,천안시,천안시,34010,4413000000,19880423
충청남도,천안시 동남구,천안시 동남구,34011,4413100000,20080623
충청남도,천안시 동남구,목천읍,34011110,4413125000,20080623
충청남도,천안시 동남구,풍세면,34011310,4413131000,20080623
충청남도,천안시 동남구,광덕면,34011320,4413132000,20080623
충청남도,천안시 동남구,북면,34011330,4413133000,20080623
충청남도,천안시 동남구,성남면,34011340,4413134000,20080623
충청남도,천안시 동남구,수신면,34011350,4413135000,20080623
충청남도,천안시 동남구,병천면,34011360,4413136000,20080623
충청남도,천안시 동남구,동면,34011370,4413137000,20080623
충청남도,천안시 동남구,중앙동,34011510,4413151000,20080623
충청남도,천안시 동남구,문성동,34011520,4413152000,20080623
충청남도,천안시 동남구,원성1동,34011530,4413153000,20090323
충청남도,천안시 동남구,원성2동,34011540,4413154000,20080623
충청남도,천안시 동남구,봉명동,34011550,4413155000,20080623
충청남도,천안시 동남구,일봉동,34011560,4413156000,20080623
충청남도,천안시 동남구,신방동,34011570,4413157000,20080623
충청남도,천안시 동남구,청룡동,34011580,4413158000,20080623
충청남도,천안시 동남구,신안동,34011590,4413159000,20090323
충청남도,천안시 서북구,천안시 서북구,34012,4413300000,20080623
충청남도,천안시 서북구,성환읍,34012110,4413325000,20080623
충청남도,천안시 서북구,성거읍,34012120,4413325300,20080623
충청남도,천안시 서북구,직산읍,34012130,4413325600,20080623
충청남도,천안시 서북구,입장면,34012310,4413331000,20080623
충청남도,천안시 서북구,성정1동,34012510,4413351000,20080623
충청남도,천안시 서북구,성정2동,34012520,4413352000,20080623
충청남도,천안시 서북구,쌍용1동,34012530,4413353000,20080623
충청남도,천안시 서북구,쌍용2동,34012540,4413354000,20080623
충청남도,천안시 서북구,쌍용3동,34012550,4413355000,20080623
충청남도,천안시 서북구,백석동,34012580,4413356000,20080623
충청남도,천안시 서북구,불당1동,34012620,4413356600,20211115
충청남도,천안시 서북구,불당2동,34012630,4413356700,20211115
충청남도,천안시 서북구,부성1동,34012600,4413358000,20131014
충청남도,천안시 서북구,부성2동,34012610,4413359000,20131014
충청남도,공주시,공주시,34020,4415000000,19880423
충청남도,공주시,유구읍,34020110,4415025000,19950302
충청남도,공주시,이인면,34020310,4415031000,19950101
충청남도,공주시,탄천면,34020320,4415032000,19950101
충청남도,공주시,계룡면,34020330,4415033000,19950101
충청남도,공주시,반포면,34020340,4415034000,19950101
충청남도,공주시,의당면,34020360,4415036000,19950101
충청남도,공주시,정안면,34020370,4415037000,19950101
충청남도,공주시,우성면,34020380,4415038000,19950101
충청남도,공주시,사곡면,34020390,4415039000,19950101
충청남도,공주시,신풍면,34020400,4415040000,19950101
충청남도,공주시,중학동,34020510,4415051000,19981202
충청남도,공주시,웅진동,34020580,4415054000,20081020
충청남도,공주시,금학동,34020550,4415055000,19880423
충청남도,공주시,옥룡동,34020560,4415056000,19880423
충청남도,공주시,신관동,34020570,4415057000,19880423
충청남도,공주시,월송동,34020590,4415059000,20120701
충청남도,보령시,보령시,34030,4418000000,19950101
충청남도,보령시,웅천읍,34030110,4418025000,19950302
충청남도,보령시,주포면,34030310,4418031000,19950101
충청남도,보령시,오천면,34030330,4418032000,19950101
충청남도,보령시,오천면어항출장소,,4418032500,19950101
충청남도,보령시,원산출장소,,4418032900,20221231
충청남도,보령시,천북면,34030340,4418033000,19950101
충청남도,보령시,청소면,34030350,4418034000,19950101
충청남도,보령시,청라면,34030360,4418035000,19950101
충청남도,보령시,남포면,34030370,4418036000,19950101
충청남도,보령시,주산면,34030380,4418038000,19950101
충청남도,보령시,미산면,34030390,4418039000,19950101
충청남도,보령시,성주면,34030400,4418040000,19950101
충청남도,보령시,주교면,34030320,4418041000,19950101
충청남도,보령시,대천1동,34030510,4418051500,19990720
충청남도,보령시,대천2동,34030520,4418052500,19990720
충청남도,보령시,대천3동,34030530,4418053500,19990720
충청남도,보령시,대천4동,34030540,4418054500,19990720
충청남도,보령시,대천5동,34030560,4418056500,19990720
충청남도,아산시,아산시,34040,4420000000,19950101
충청남도,아산시,염치읍,34040110,4420025000,19950101
충청남도,아산시,배방읍,34040120,4420025300,20090501
충청남도,아산시,송악면,34040310,4420031000,19950101
충청남도,아산시,탕정면,34040330,4420033000,19950101
충청남도,아산시,음봉면,34040340,4420035000,19950101
충청남도,아산시,둔포면,34040350,4420036000,19950101
충청남도,아산시,영인면,34040360,4420037000,19950101
충청남도,아산시,인주면,34040370,4420038000,19950101
충청남도,아산시,선장면,34040380,4420039000,19950101
충청남도,아산시,도고면,34040390,4420040000,19950101
충청남도,아산시,신창면,34040400,4420041000,19950101
충청남도,아산시,온양1동,34040510,4420057000,20030901
충청남도,아산시,온양2동,34040520,4420058000,20030901
충청남도,아산시,온양3동,34040530,4420059000,20030901
충청남도,아산시,온양4동,34040540,4420060000,20030901
충청남도,아산시,온양5동,34040550,4420061000,20030901
충청남도,아산시,온양6동,34040560,4420062000,20030901
충청남도,서산시,서산시,34050,4421000000,19890101
충청남도,서산시,대산읍,34050110,4421025000,19950101
충청남도,서산시,인지면,34050310,4421031000,19950101
충청남도,서산시,부석면,34050320,4421032000,19950101
충청남도,서산시,팔봉면,34050330,4421033000,19950101
충청남도,서산시,지곡면,34050340,4421034000,19950101
충청남도,서산시,성연면,34050350,4421036000,19950101
충청남도,서산시,음암면,34050360,4421037000,19950101
충청남도,서산시,운산면,34050370,4421038000,19950101
충청남도,서산시,해미면,34050380,4421039000,19950101
충청남도,서산시,고북면,34050390,4421040000,19950101
충청남도,서산시,부춘동,34050510,4421051000,19890101
충청남도,서산시,동문1동,34050520,4421052500,20080211
충청남도,서산시,동문2동,34050530,4421053500,20080211
충청남도,서산시,수석동,34050540,4421054000,19890101
충청남도,서산시,석남동,34050550,4421055000,19890101
충청남도,논산시,논산시,34060,4423000000,19960301
충청남도,논산시,강경읍,34060110,4423025000,19960301
충청남도,논산시,연무읍,34060120,4423025300,19960301
충청남도,논산시,성동면,34060310,4423031000,19960301
충청남도,논산시,광석면,34060320,4423032000,19960301
충청남도,논산시,노성면,34060330,4423033000,19960301
충청남도,논산시,상월면,34060340,4423034000,19960301
충청남도,논산시,부적면,34060350,4423035000,19960301
충청남도,논산시,연산면,34060360,4423036000,19960301
충청남도,논산시,벌곡면,34060370,4423038000,19960301
충청남도,논산시,양촌면,34060380,4423039000,19960301
충청남도,논산시,가야곡면,34060390,4423040000,19960301
충청남도,논산시,은진면,34060400,4423041000,19960301
충청남도,논산시,채운면,34060410,4423042000,19960301
충청남도,논산시,취암동,34060510,4423051000,19960301
충청남도,논산시,부창동,34060520,4423052000,19960301
충청남도,계룡시,계룡시,34070,4425000000,20030919
충청남도,계룡시,두마면,34070310,4425031000,20030919
충청남도,계룡시,엄사면,34070330,4425031500,20060320
충청남도,계룡시,신도안면,34070340,4425033000,20090521
충청남도,계룡시,금암동,34070510,4425051000,20030919
충청남도,당진시,당진시,34080,4427000000,20120101
충청남도,당진시,합덕읍,34080110,4427025000,20120101
충청남도,당진시,송악읍,34080120,4427025300,20120101
충청남도,당진시,고대면,34080310,4427031000,20120101
충청남도,당진시,석문면,34080320,4427032000,20120101
충청남도,당진시,대호지면,34080330,4427033000,20120101
충청남도,당진시,정미면,34080340,4427034000,20120101
충청남도,당진시,면천면,34080350,4427035000,20120101
충청남도,당진시,순성면,34080360,4427036000,20120101
충청남도,당진시,우강면,34080370,4427037000,20120101
충청남도,당진시,신평면,34080380,4427038000,20120101
충청남도,당진시,송산면,34080390,4427039000,20120101
충청남도,당진시,당진1동,34080510,4427051000,20120101
충청남도,당진시,당진2동,34080520,4427052000,20120101
충청남도,당진시,당진3동,34080530,4427053000,20120101
충청남도,금산군,금산군,34510,4471000000,19880423
충청남도,금산군,금산읍,34510110,4471025000,19880423
충청남도,금산군,금성면,34510310,4471031000,19880423
충청남도,금산군,제원면,34510320,4471032000,19880423
충청남도,금산군,부리면,34510330,4471033000,19880423
충청남도,금산군,군북면,34510340,4471034000,19880423
충청남도,금산군,남일면,34510350,4471035000,19880423
충청남도,금산군,남이면,34510360,4471036000,19880423
충청남도,금산군,진산면,34510370,4471037000,19880423
충청남도,금산군,복수면,34510380,4471038000,19880423
충청남도,금산군,추부면,34510390,4471039000,19880423
충청남도,부여군,부여군,34530,4476000000,19880423
충청남도,부여군,부여읍,34530110,4476025000,19880423
충청남도,부여군,규암면,34530310,4476031000,19880423
충청남도,부여군,은산면,34530320,4476032000,19880423
충청남도,부여군,외산면,34530330,4476033000,19880423
충청남도,부여군,내산면,34530340,4476034000,19880423
충청남도,부여군,구룡면,34530350,4476035000,19880423
충청남도,부여군,홍산면,34530360,4476036000,19880423
충청남도,부여군,옥산면,34530370,4476037000,19880423
충청남도,부여군,남면,34530380,4476038000,19880423
충청남도,부여군,충화면,34530390,4476039000,19880423
충청남도,부여군,양화면,34530400,4476040000,19880423
충청남도,부여군,임천면,34530410,4476041000,19880423
충청남도,부여군,장암면,34530420,4476042000,19880423
충청남도,부여군,세도면,34530430,4476043000,19880423
충청남도,부여군,석성면,34530440,4476044000,19880423
충청남도,부여군,초촌면,34530450,4476045000,19880423
충청남도,서천군,서천군,34540,4477000000,19880423
충청남도,서천군,장항읍,34540110,4477025000,19880423
충청남도,서천군,서천읍,34540120,4477025300,19880423
충청남도,서천군,마서면,34540310,4477031000,19880423
충청남도,서천군,화양면,34540320,4477032000,19880423
충청남도,서천군,기산면,34540330,4477033000,19880423
충청남도,서천군,한산면,34540340,4477034000,19880423
충청남도,서천군,마산면,34540350,4477035000,19880423
충청남도,서천군,시초면,34540360,4477036000,19880423
충청남도,서천군,문산면,34540370,4477037000,19880423
충청남도,서천군,판교면,34540380,4477038000,19880423
충청남도,서천군,종천면,34540390,4477039000,19880423
충청남도,서천군,비인면,34540400,4477040000,19880423
충청남도,서천군,서면,34540410,4477041000,19880423
충청남도,청양군,청양군,34550,4479000000,19880423
충청남도,청양군,청양읍,34550110,4479025000,19880423
충청남도,청양군,운곡면,34550310,4479031000,19880423
충청남도,청양군,대치면,34550320,4479032000,19880423
충청남도,청양군,정산면,34550330,4479033000,19880423
충청남도,청양군,목면,34550340,4479034000,19880423
충청남도,청양군,청남면,34550350,4479035000,19880423
충청남도,청양군,장평면,34550360,4479036000,19880423
충청남도,청양군,남양면,34550370,4479037000,19880423
충청남도,청양군,화성면,34550380,4479038000,19880423
충청남도,청양군,비봉면,34550390,4479039000,19880423
충청남도,홍성군,홍성군,34560,4480000000,19880423
충청남도,홍성군,홍성읍,34560110,4480025000,19880423
충청남도,홍성군,광천읍,34560120,4480025300,19880423
충청남도,홍성군,홍북읍,34560130,4480025600,20170801
충청남도,홍성군,금마면,34560320,4480032000,19880423
충청남도,홍성군,홍동면,34560330,4480033000,19880423
충청남도,홍성군,장곡면,34560340,4480034000,19880423
충청남도,홍성군,은하면,34560350,4480035000,19880423
충청남도,홍성군,결성면,34560360,4480036000,19880423
충청남도,홍성군,서부면,34560370,4480037000,19880423
충청남도,홍성군,갈산면,34560380,4480038000,19880423
충청남도,홍성군,구항면,34560390,4480039000,19880423
충청남도,예산군,예산군,34570,4481000000,19880423
충청남도,예산군,예산읍,34570110,4481025000,19880423
충청남도,예산군,삽교읍,34570120,4481025300,19880423
충청남도,예산군,대술면,34570310,4481031000,19880423
충청남도,예산군,신양면,34570320,4481032000,19880423
충청남도,예산군,광시면,34570330,4481033000,19880423
충청남도,예산군,대흥면,34570340,4481034000,19880423
충청남도,예산군,응봉면,34570350,4481035000,19880423
충청남도,예산군,덕산면,34570360,4481036000,19880423
충청남도,예산군,봉산면,34570370,4481037000,19880423
충청남도,예산군,고덕면,34570380,4481038000,19880423
충청남도,예산군,신암면,34570390,4481039000,19880423
충청남도,예산군,오가면,34570400,4481040000,19880423
충청남도,태안군,태안군,34580,4482500000,19890101
충청남도,태안군,태안읍,34580110,4482525000,19890101
충청남도,태안군,안면읍,34580120,4482525300,19890101
충청남도,태안군,고남면,34580310,4482531000,19890101
충청남도,태안군,남면,34580320,4482532000,19890101
충청남도,태안군,근흥면,34580330,4482533000,19890101
충청남도,태안군,소원면,34580340,4482534000,19890101
충청남도,태안군,원북면,34580350,4482535000,19890101
충청남도,태안군,이원면,34580360,4482536000,19890101
전북특별자치도,전북특별자치도,전북특별자치도,35,5200000000,20240118
전북특별자치도,전주시,전주시,35010,5211000000,20240118
전북특별자치도,전주시 완산구,전주시 완산구,35011,5211100000,20240118
전북특별자치도,전주시 완산구,중앙동,35011740,5211151000,20240118
전북특별자치도,전주시 완산구,풍남동,35011750,5211153000,20240118
전북특별자치도,전주시 완산구,노송동,35011760,5211160500,20240118
전북특별자치도,전주시 완산구,완산동,35011770,5211163500,20240118
전북특별자치도,전주시 완산구,동서학동,35011600,5211165000,20240118
전북특별자치도,전주시 완산구,서서학동,35011610,5211166000,20240118
전북특별자치도,전주시 완산구,중화산1동,35011620,5211167100,20240118
