연번,시도,시군구,읍면동,우편번호,주소
1058,광주,남구,주월1동 행정복지센터,61717,광주광역시 남구 회서로21번가길 13
1059,광주,남구,주월2동 행정복지센터,61607,"광주광역시 남구 군분로13번길 12, 3층"
1060,광주,남구,진월동 행정복지센터,61714,광주광역시 남구 화산로 15
1061,광주,남구,효덕동 행정복지센터,61743,광주광역시 남구 효우로 200
1062,광주,동구,계림1동 행정복지센터,61422,광주광역시 동구 경양로247번길 26
1063,광주,동구,계림2동 행정복지센터,61413,광주광역시 동구 동계로 68
1064,광주,동구,동명동 행정복지센터,61434,광주광역시 동구 동명로26번길 13
1065,광주,동구,산수1동 행정복지센터,61406,광주광역시 동구 무등로449번길 12
1066,광주,동구,산수2동 행정복지센터,61437,광주광역시 동구 필문대로191번길 43-24
1067,광주,동구,서남동 행정복지센터,61468,광주광역시 동구 서남로 14
1068,광주,동구,지산1동 행정복지센터,61445,광주광역시 동구 지산로 57
1069,광주,동구,지산2동 행정복지센터,61444,광주광역시 동구 지호로 51
1070,광주,동구,지원1동 행정복지센터,61501,광주광역시 동구 지원로 31-9
1071,광주,동구,지원2동 행정복지센터,61504,광주광역시 동구 화산로 361
1072,광주,동구,충장동 행정복지센터,61480,광주광역시 동구 충장로58번길 16
1073,광주,동구,학동 행정복지센터,61455,"광주광역시 동구 남문로753번길 20, 상가 A동 102호"
1074,광주,동구,학운동 행정복지센터,61460,광주광역시 동구 의재로 53
1075,광주,북구,건국동 행정복지센터,61027,광주광역시 북구 본촌마을길 25
1076,광주,북구,동림동 행정복지센터,61096,광주광역시 북구 북문대로 236
1077,광주,북구,두암1동 행정복지센터,61198,광주광역시 북구 동문대로110번길 77
1078,광주,북구,두암2동 행정복지센터,61196,광주광역시 북구 면앙로192번길 15
1079,광주,북구,두암3동 행정복지센터,61161,광주광역시 북구 삼정로3번길 25
1080,광주,북구,매곡동 행정복지센터,61061,광주광역시 북구 매곡로69번길 25
1081,광주,북구,문화동 행정복지센터,61139,광주광역시 북구 군왕로 233
1082,광주,북구,문흥1동 행정복지센터,61129,광주광역시 북구 대천로 140-3
1083,광주,북구,문흥2동 행정복지센터,61133,광주광역시 북구 문산로 25
1084,광주,북구,삼각동 행정복지센터,61057,광주광역시 북구 설죽로 447
1085,광주,북구,석곡동 행정복지센터,61140,광주광역시 북구 석곡로 634
1086,광주,북구,신안동 행정복지센터,61231,광주광역시 북구 자산로 66
1087,광주,북구,신용동 행정복지센터,61087,광주광역시 북구 첨단연신로107번길 22
1088,광주,북구,양산동 행정복지센터,61072,광주광역시 북구 양산택지로 32
1089,광주,북구,오치1동 행정복지센터,61122,광주광역시 북구 우치로274번길48
1090,광주,북구,오치2동 행정복지센터,61052,광주광역시 북구 서하로183번길 29
1091,광주,북구,용봉동 행정복지센터,61181,광주광역시 북구 용주로18번길 28
1092,광주,북구,우산동 행정복지센터,61209,광주광역시 북구 서방로 68번길 21
1093,광주,북구,운암1동 행정복지센터,61258,광주광역시 북구 동운로201번길 55
1094,광주,북구,운암2동 행정복지센터,61221,광주광역시 북구 죽봉대로 214
1095,광주,북구,운암3동 행정복지센터,61102,광주광역시 북구 서강로 129
1096,광주,북구,일곡동 행정복지센터,61038,광주광역시 북구 설죽로 525
1097,광주,북구,임동 행정복지센터,61248,광주광역시 북구 서림로53
1098,광주,북구,중앙동 행정복지센터,61240,광주광역시 북구 금재로 30
1099,광주,북구,중흥1동 행정복지센터,61235,광주광역시 북구 증흥로183번길 7
1100,광주,북구,중흥동 행정복지센터,61212,광주광역시 북구 당뫼로 33
1101,광주,북구,풍향동 행정복지센터,61206,광주광역시 북구 필문대로29번길 10
1102,광주,서구,광천동 행정복지센터,61915,광주광역시 서구 광천2길 9
1103,광주,서구,금호1동 행정복지센터,62006,광주광역시 서구 운천로31번길 17
1104,광주,서구,금호2동 행정복지센터,62013,광주광역시 서구 풍금로 135
1105,광주,서구,농성1동 행정복지센터,61936,광주광역시 서구 상무대로1189번길 23
1106,광주,서구,농성2동 행정복지센터,61931,광주광역시 서구 화정로 314 1층
1107,광주,서구,동천동 행정복지센터,61903,광주광역시 서구 유림로98번길 8
1108,광주,서구,상무1동 행정복지센터,61967,광주광역시 서구 월드컵4강로197번길 20
1109,광주,서구,상무2동 행정복지센터,61994,광주광역시 서구 화정로85번길 17
1110,광주,서구,서창동 행정복지센터,62076,광주광역시 서구 눌재로 412
1111,광주,서구,양3동 행정복지센터,61919,광주광역시 서구 상무대로1223번길 16
1112,광주,서구,양동 행정복지센터,61923,광주광역시 서구 천변좌로222번길 3-2
1113,광주,서구,유덕동 행정복지센터,61901,광주광역시 서구 유덕로 24
1114,광주,서구,치평동 행정복지센터,61957,광주광역시 서구 상무공원로 62
1115,광주,서구,풍암동 행정복지센터,62063,광주광역시 서구 풍암1로 27
1116,광주,서구,화정1동 행정복지센터,61977,광주광역시 서구 내방로338번길 11
1117,광주,서구,화정2동 행정복지센터,61982,광주광역시 서구 화운로 94 유니버시아드힐스테이트1단지 상가동 1층
1118,광주,서구,화정3동 행정복지센터,62037,광주광역시 서구 월드컵4강로68번길 21 1층
1119,광주,서구,화정4동 행정복지센터,62026,광주광역시 서구 염화로83번길 3
1120,울산,남구,달동 행정복지센터,44619,울산광역시 남구 돋질로92번길 28
1121,울산,남구,대현동 행정복지센터,44751,울산광역시 남구 수암로 182
1122,울산,남구,무거동 행정복지센터,44602,울산광역시 남구 대학로147번길 38
1123,울산,남구,삼산동 행정복지센터,44698,울산광역시 남구 삼산중로131번길 36
1124,울산,남구,삼호동 행정복지센터,44635,울산광역시 남구 삼호로 15
1125,울산,남구,선암동 행정복지센터,44771,울산광역시 남구 산업로339번길 17
1126,울산,남구,수암동 행정복지센터,44755,울산광역시 남구 중앙로 32
1127,울산,남구,신정1동 행정복지센터,44670,울산광역시 남구 월평로9번길 7
1128,울산,남구,신정2동 행정복지센터,44677,울산광역시 남구 봉월로20번길 9
1129,울산,남구,신정3동 행정복지센터,44684,울산광역시 남구 월평로103번길 18
1130,울산,남구,신정4동 행정복지센터,44741,울산광역시 남구 수암로64번길 16
1131,울산,남구,신정5동 행정복지센터,44686,울산광역시 남구 월평로 147
1132,울산,남구,야음장생포동 행정복지센터,44780,울산광역시 남구 장생포고래로 215 2층
1133,울산,남구,옥동 행정복지센터,44648,울산광역시 남구 문수로369번길 5
1134,울산,동구,남목1동 행정복지센터,44010,울산광역시 동구 방어진순환도로 1170(서부동)
1135,울산,동구,남목2동 행정복지센터,44030,울산광역시 동구 명덕6길 33(서부동)
1136,울산,동구,남목3동 행정복지센터,44015,울산광역시 동구 동해안로 100(동부동)
1137,울산,동구,대송동 행정복지센터,44061,울산광역시 동구 대송5길 10(화정동)
1138,울산,동구,방어동 행정복지센터,44097,울산광역시 동구 꽃바위로 325(방어동)
1139,울산,동구,일산동 행정복지센터,44056,울산광역시 동구 일산진11길 123(일산동)
1140,울산,동구,전하1동 행정복지센터,44035,울산광역시 동구 바드래3길 55(전하동)
1141,울산,동구,전하2동 행정복지센터,44047,울산광역시 동구 진성4길 45(전하동)
1142,울산,동구,화정동 행정복지센터,44074,울산광역시 동구 대송로 140(화정동)
1143,울산,북구,강동동 행정복지센터,44233,울산광역시 북구 무룡로 1096
1144,울산,북구,농소1동 행정복지센터,44229,울산광역시 북구 호계2길 10
1145,울산,북구,농소2동 행정복지센터,44220,울산광역시 북구 찬샘1길 24
1146,울산,북구,농소3동 행정복지센터,44209,울산광역시 북구 신답로 77
1147,울산,북구,송정동 행정복지센터,44240,울산광역시 북구 송내14길 41
1148,울산,북구,양정동 행정복지센터,44257,울산광역시 북구 오치골3길 16-1
1149,울산,북구,염포동 행정복지센터,44262,울산광역시 북구 염포로 707
1150,울산,북구,효문동 행정복지센터,44248,울산광역시 북구 산업로 970
1151,울산,중구,다운동 행정복지센터,44406,울산광역시 중구 운곡길6
1152,울산,중구,반구1동 행정복지센터,44501,울산광역시 중구 화합로 340
1153,울산,중구,반구2동 행정복지센터,44508,울산광역시 중구 구교4길 40
1154,울산,중구,병영1동 행정복지센터,44494,울산광역시 중구 병영3길 8
1155,울산,중구,병영2동 행정복지센터,44483,울산광역시 중구 병영성7길 9
1156,울산,중구,복산동 행정복지센터,44470,울산광역시 중구 북부순환도로 610
1157,울산,중구,성안동 행정복지센터,44426,울산광역시 중구 백양로 34
1158,울산,중구,약사동 행정복지센터,44474,울산광역시 중구 평산4길 38
1159,울산,중구,우정동 행정복지센터,44467,울산광역시 중구 장춘로 30
1160,울산,중구,중앙동 행정복지센터,44530,울산광역시 중구 중앙길 199
1161,울산,중구,태화동 행정복지센터,44451,울산광역시 중구 유곡로 45
1162,울산,중구,학성동 행정복지센터,44573,울산광역시 중구 구교로92
1163,울산,울주군,범서읍 행정복지센터,44926,울산광역시 울주군 범서읍 송현길 72
1164,울산,울주군,삼남읍 행정복지센터,44953,울산광역시 울주군 삼남읍 작괘들길 2
1165,울산,울주군,언양읍 행정복지센터,44941,울산광역시 울주군 언양읍 동문길 7
1166,울산,울주군,온산읍 행정복지센터,45001,울산광역시 울주군 온산읍 덕신로 303
1167,울산,울주군,온양읍 행정복지센터,44974,울산광역시 울주군 온양읍 남창1길 20
1168,울산,울주군,청량읍 행정복지센터,44984,울산광역시 울주군 청량읍 신덕하3길 5
1169,울산,울주군,두동면 행정복지센터,44915,울산광역시 울주군 두동면 대밀길 28
1170,울산,울주군,두서면 행정복지센터,44911,울산광역시 울주군 두서면 반구대로 1817-11
1171,울산,울주군,삼동면 행정복지센터,44956,울산광역시 울주군 삼동면 삼동로 777
1172,울산,울주군,상북면 행정복지센터,44902,울산광역시 울주군 상북면 도동신리로 5
1173,울산,울주군,서생면 행정복지센터,45014,울산광역시 울주군 서생면 해맞이로 894
1174,울산,울주군,웅촌면 행정복지센터,44965,울산광역시 울주군 웅촌면 새초천길 12
1175,세종,세종,조치원읍 행정복지센터,30024,세종특별자치시 새내16길 17
1176,세종,세종,금남면 행정복지센터,30083,세종특별자치시 용포로 57
1177,세종,세종,부강면 행정복지센터,30075,세종특별자치시 부강5길 38
1178,세종,세종,소정면 행정복지센터,30001,세종특별자치시 소정구길 204
1179,세종,세종,연기면 행정복지센터,30058,세종특별자치시 수왕로 56-9
1180,세종,세종,연동면 행정복지센터,30068,세종특별자치시 장욱진로 7
1181,세종,세종,연서면 행정복지센터,30043,세종특별자치시 대첩로 238
1182,세종,세종,장군면 행정복지센터,30053,세종특별자치시 장척로 400-1
1183,세종,세종,전동면 행정복지센터,30011,세종특별자치시 운주산로 386
