기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20261,11740650,성내2동,CS200038,독서실,8,4,4,0,0,0,0
20261,11740650,성내2동,CS200037,노래방,16,16,0,0,0,0,0
20261,11740650,성내2동,CS200036,고시원,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200035,게스트하우스,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200034,여관,4,4,0,25,1,25,1
20261,11740650,성내2동,CS200033,부동산중개업,118,118,0,0,0,3,3
20261,11740650,성내2동,CS200032,가전제품수리,9,9,0,0,0,0,0
20261,11740650,성내2동,CS200031,세탁소,13,9,4,8,1,8,1
20261,11740650,성내2동,CS200030,피부관리실,79,79,0,3,2,0,0
20261,11740650,성내2동,CS200029,네일숍,24,24,0,0,0,0,0
20261,11740650,성내2동,CS200028,미용실,88,85,3,1,1,0,0
20261,11740650,성내2동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20261,11740650,성내2동,CS200026,자동차미용,4,4,0,0,0,0,0
20261,11740650,성내2동,CS200025,자동차수리,22,16,6,0,0,0,0
20261,11740650,성내2동,CS200024,스포츠클럽,12,10,2,0,0,0,0
20261,11740650,성내2동,CS200023,통신기기수리,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200022,복권방,3,3,0,0,0,0,0
20261,11740650,성내2동,CS200021,기타오락장,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200019,PC방,6,4,2,0,0,0,0
20261,11740650,성내2동,CS200017,골프연습장,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200016,당구장,12,12,0,0,0,0,0
20261,11740650,성내2동,CS200015,세무사사무소,12,12,0,0,0,0,0
20261,11740650,성내2동,CS200014,회계사사무소,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200013,기타법무서비스,3,3,0,0,0,33,1
20261,11740650,성내2동,CS200012,법무사사무소,5,5,0,20,1,0,0
20261,11740650,성내2동,CS200011,변리사사무소,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200010,변호사사무소,2,2,0,0,0,0,0
20261,11740650,성내2동,CS200009,동물병원,1,1,0,0,0,0,0
20261,11740650,성내2동,CS200008,한의원,12,12,0,0,0,0,0
20261,11740650,성내2동,CS200007,치과의원,13,13,0,0,0,0,0
20261,11740650,성내2동,CS200006,일반의원,39,39,0,0,0,0,0
20261,11740650,성내2동,CS200005,스포츠 강습,22,22,0,0,0,0,0
20261,11740650,성내2동,CS200003,예술학원,26,26,0,4,1,0,0
20261,11740650,성내2동,CS200002,외국어학원,3,3,0,0,0,0,0
20261,11740650,성내2동,CS200001,일반교습학원,28,26,2,4,1,7,2
20261,11740650,성내2동,CS100010,커피-음료,74,59,15,4,3,3,2
20261,11740650,성내2동,CS100009,호프-간이주점,45,40,5,2,1,0,0
20261,11740650,성내2동,CS100008,분식전문점,32,25,7,3,1,3,1
20261,11740650,성내2동,CS100007,치킨전문점,20,10,10,15,3,10,2
20261,11740650,성내2동,CS100006,패스트푸드점,9,3,6,0,0,0,0
20261,11740650,성내2동,CS100005,제과점,18,14,4,6,1,11,2
20261,11740650,성내2동,CS100004,양식음식점,14,13,1,0,0,0,0
20261,11740650,성내2동,CS100003,일식음식점,25,23,2,8,2,4,1
20261,11740650,성내2동,CS100002,중식음식점,14,13,1,14,2,0,0
20261,11740650,성내2동,CS100001,한식음식점,165,150,15,1,1,3,5
20261,11740640,성내1동,CS300043,전자상거래업,29,29,0,0,0,10,3
20261,11740640,성내1동,CS300042,주유소,4,4,0,0,0,0,0
20261,11740640,성내1동,CS300040,재생용품 판매점,1,1,0,0,0,0,0
20261,11740640,성내1동,CS300039,모터사이클및부품,5,5,0,0,0,0,0
20261,11740640,성내1동,CS300038,자동차부품,11,11,0,0,0,0,0
20261,11740640,성내1동,CS300037,중고차판매,2,2,0,0,0,0,0
20261,11740640,성내1동,CS300036,조명용품,15,15,0,0,0,7,1
20261,11740640,성내1동,CS300035,인테리어,11,11,0,0,0,0,0
20261,11740640,성내1동,CS300033,철물점,5,5,0,0,0,0,0
20261,11740640,성내1동,CS300032,가전제품,3,3,0,0,0,0,0
20261,11740640,성내1동,CS300031,가구,6,6,0,0,0,0,0
20261,11740640,성내1동,CS300029,애완동물,6,6,0,0,0,0,0
20261,11740640,성내1동,CS300028,화초,16,16,0,0,0,6,1
20261,11740640,성내1동,CS300027,섬유제품,6,6,0,17,1,0,0
20261,11740640,성내1동,CS300026,완구,1,1,0,0,0,0,0
20261,11740640,성내1동,CS300025,자전거 및 기타운송장비,7,7,0,0,0,0,0
20261,11740640,성내1동,CS300024,운동/경기용품,44,44,0,0,0,0,0
20261,11740640,성내1동,CS300023,미용재료,3,3,0,0,0,0,0
20261,11740640,성내1동,CS300022,화장품,23,23,0,0,0,9,2
20261,11740640,성내1동,CS300021,문구,12,11,1,0,0,8,1
20261,11740640,성내1동,CS300020,서적,5,5,0,0,0,0,0
20261,11740640,성내1동,CS300019,의료기기,19,19,0,0,0,5,1
20261,11740640,성내1동,CS300018,의약품,25,24,1,4,1,8,2
20261,11740640,성내1동,CS300017,시계및귀금속,4,4,0,0,0,0,0
20261,11740640,성내1동,CS300016,안경,7,7,0,0,0,0,0
20261,11740640,성내1동,CS300015,가방,1,1,0,0,0,0,0
20261,11740640,성내1동,CS300014,신발,2,2,0,0,0,0,0
20261,11740640,성내1동,CS300013,유아의류,1,1,0,0,0,0,0
20261,11740640,성내1동,CS300011,일반의류,39,39,0,0,0,0,0
20261,11740640,성내1동,CS300010,반찬가게,25,24,1,0,0,4,1
20261,11740640,성내1동,CS300009,청과상,15,14,1,0,0,0,0
20261,11740640,성내1동,CS300008,수산물판매,3,3,0,0,0,0,0
20261,11740640,성내1동,CS300007,육류판매,14,13,1,0,0,0,0
20261,11740640,성내1동,CS300006,미곡판매,7,7,0,0,0,0,0
20261,11740640,성내1동,CS300005,주류도매,7,7,0,0,0,0,0
20261,11740640,성내1동,CS300004,핸드폰,11,11,0,0,0,0,0
20261,11740640,성내1동,CS300003,컴퓨터및주변장치판매,17,17,0,0,0,0,0
20261,11740640,성내1동,CS300002,편의점,16,5,11,0,0,6,1
20261,11740640,성내1동,CS300001,슈퍼마켓,17,12,5,0,0,0,0
20261,11740640,성내1동,CS200047,가정용품임대,4,4,0,0,0,0,0
20261,11740640,성내1동,CS200046,의류임대,2,2,0,0,0,0,0
20261,11740640,성내1동,CS200044,여행사,7,7,0,0,0,0,0
20261,11740640,성내1동,CS200043,건축물청소,11,11,0,0,0,0,0
20261,11740640,성내1동,CS200042,통번역서비스,6,6,0,0,0,0,0
20261,11740640,성내1동,CS200041,사진관,19,19,0,0,0,5,1
20261,11740640,성내1동,CS200040,녹음실,3,3,0,0,0,0,0
20261,11740640,성내1동,CS200039,DVD방,1,1,0,0,0,0,0
20261,11740640,성내1동,CS200038,독서실,7,7,0,0,0,14,1
20261,11740640,성내1동,CS200037,노래방,10,10,0,0,0,0,0
20261,11740640,성내1동,CS200034,여관,1,1,0,0,0,0,0
20261,11740640,성내1동,CS200033,부동산중개업,64,64,0,0,0,2,1
20261,11740640,성내1동,CS200032,가전제품수리,8,8,0,13,1,0,0
20261,11740640,성내1동,CS200031,세탁소,18,17,1,0,0,0,0
20261,11740640,성내1동,CS200030,피부관리실,15,15,0,7,1,7,1
20261,11740640,성내1동,CS200029,네일숍,5,4,1,0,0,0,0
20261,11740640,성내1동,CS200028,미용실,38,37,1,3,1,0,0
20261,11740640,성내1동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20261,11740640,성내1동,CS200026,자동차미용,6,5,1,17,1,0,0
20261,11740640,성내1동,CS200025,자동차수리,17,16,1,0,0,6,1
20261,11740640,성내1동,CS200024,스포츠클럽,17,16,1,0,0,0,0
20261,11740640,성내1동,CS200023,통신기기수리,1,1,0,0,0,0,0
20261,11740640,성내1동,CS200022,복권방,2,2,0,0,0,0,0
20261,11740640,성내1동,CS200021,기타오락장,5,5,0,20,1,0,0
20261,11740640,성내1동,CS200019,PC방,1,1,0,0,0,0,0
20261,11740640,성내1동,CS200017,골프연습장,12,12,0,17,2,8,1
20261,11740640,성내1동,CS200016,당구장,10,10,0,0,0,0,0
20261,11740640,성내1동,CS200015,세무사사무소,45,45,0,0,0,0,0
20261,11740640,성내1동,CS200013,기타법무서비스,4,4,0,0,0,0,0
20261,11740640,성내1동,CS200012,법무사사무소,10,10,0,0,0,0,0
20261,11740640,성내1동,CS200010,변호사사무소,1,1,0,0,0,0,0
20261,11740640,성내1동,CS200009,동물병원,4,4,0,0,0,0,0
20261,11740640,성내1동,CS200008,한의원,9,9,0,11,1,11,1
20261,11740640,성내1동,CS200007,치과의원,12,12,0,0,0,0,0
20261,11740640,성내1동,CS200006,일반의원,12,12,0,8,1,0,0
20261,11740640,성내1동,CS200005,스포츠 강습,43,40,3,0,0,2,1
20261,11740640,성내1동,CS200003,예술학원,25,22,3,4,1,0,0
20261,11740640,성내1동,CS200002,외국어학원,8,8,0,13,1,0,0
20261,11740640,성내1동,CS200001,일반교습학원,51,45,6,4,2,0,0
20261,11740640,성내1동,CS100010,커피-음료,82,65,17,4,3,2,2
20261,11740640,성내1동,CS100009,호프-간이주점,25,18,7,0,0,4,1
20261,11740640,성내1동,CS100008,분식전문점,29,23,6,3,1,3,1
20261,11740640,성내1동,CS100007,치킨전문점,8,2,6,0,0,0,0
20261,11740640,성내1동,CS100006,패스트푸드점,10,3,7,0,0,0,0
20261,11740640,성내1동,CS100005,제과점,25,19,6,0,0,8,2
20261,11740640,성내1동,CS100004,양식음식점,17,15,2,0,0,6,1
20261,11740640,성내1동,CS100003,일식음식점,26,22,4,0,0,4,1
20261,11740640,성내1동,CS100002,중식음식점,10,8,2,0,0,0,0
20261,11740640,성내1동,CS100001,한식음식점,126,109,17,4,5,6,7
20261,11740620,천호3동,CS300043,전자상거래업,51,51,0,0,0,8,4
20261,11740620,천호3동,CS300042,주유소,1,1,0,0,0,0,0
20261,11740620,천호3동,CS300041,예술품,2,2,0,0,0,0,0
20261,11740620,천호3동,CS300040,재생용품 판매점,3,3,0,0,0,0,0
20261,11740620,천호3동,CS300039,모터사이클및부품,0,0,0,0,0,0,1
20261,11740620,천호3동,CS300038,자동차부품,9,9,0,0,0,0,0
20261,11740620,천호3동,CS300037,중고차판매,3,3,0,0,0,0,0
20261,11740620,천호3동,CS300036,조명용품,11,11,0,0,0,0,0
20261,11740620,천호3동,CS300035,인테리어,13,13,0,0,0,0,0
20261,11740620,천호3동,CS300033,철물점,7,7,0,0,0,0,0
20261,11740620,천호3동,CS300032,가전제품,13,13,0,0,0,0,0
20261,11740620,천호3동,CS300031,가구,18,18,0,6,1,6,1
20261,11740620,천호3동,CS300029,애완동물,3,3,0,0,0,33,1
20261,11740620,천호3동,CS300028,화초,10,10,0,0,0,0,0
20261,11740620,천호3동,CS300027,섬유제품,6,6,0,0,0,0,0
20261,11740620,천호3동,CS300026,완구,2,2,0,0,0,0,0
20261,11740620,천호3동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20261,11740620,천호3동,CS300023,미용재료,5,5,0,20,1,0,0
20261,11740620,천호3동,CS300022,화장품,26,26,0,0,0,8,2
20261,11740620,천호3동,CS300021,문구,9,9,0,0,0,0,0
20261,11740620,천호3동,CS300020,서적,9,8,1,0,0,0,0
20261,11740620,천호3동,CS300019,의료기기,18,18,0,0,0,0,0
20261,11740620,천호3동,CS300018,의약품,25,25,0,0,0,12,3
20261,11740620,천호3동,CS300017,시계및귀금속,12,12,0,0,0,0,0
20261,11740620,천호3동,CS300016,안경,7,4,3,0,0,0,0
20261,11740620,천호3동,CS300015,가방,10,10,0,0,0,0,0
20261,11740620,천호3동,CS300014,신발,12,11,1,0,0,0,0
20261,11740620,천호3동,CS300013,유아의류,0,0,0,0,0,0,1
20261,11740620,천호3동,CS300012,한복점,1,1,0,0,0,0,0
20261,11740620,천호3동,CS300011,일반의류,100,100,0,3,3,2,2
20261,11740620,천호3동,CS300010,반찬가게,30,29,1,7,2,0,0
20261,11740620,천호3동,CS300009,청과상,10,10,0,10,1,10,1
20261,11740620,천호3동,CS300008,수산물판매,11,11,0,0,0,0,0
20261,11740620,천호3동,CS300007,육류판매,13,13,0,0,0,0,0
20261,11740620,천호3동,CS300006,미곡판매,9,9,0,11,1,11,1
20261,11740620,천호3동,CS300004,핸드폰,25,25,0,0,0,4,1
20261,11740620,천호3동,CS300003,컴퓨터및주변장치판매,9,9,0,0,0,0,0
20261,11740620,천호3동,CS300002,편의점,22,6,16,9,2,9,2
20261,11740620,천호3동,CS300001,슈퍼마켓,31,26,5,3,1,7,2
20261,11740620,천호3동,CS200047,가정용품임대,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200046,의류임대,1,1,0,0,0,0,0
20261,11740620,천호3동,CS200045,비디오/서적임대,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200044,여행사,7,7,0,0,0,0,0
20261,11740620,천호3동,CS200043,건축물청소,15,14,1,0,0,0,0
20261,11740620,천호3동,CS200042,통번역서비스,2,2,0,0,0,50,1
20261,11740620,천호3동,CS200041,사진관,11,10,1,0,0,0,0
20261,11740620,천호3동,CS200039,DVD방,1,1,0,0,0,0,0
20261,11740620,천호3동,CS200038,독서실,6,5,1,0,0,0,0
20261,11740620,천호3동,CS200037,노래방,13,13,0,8,1,8,1
20261,11740620,천호3동,CS200034,여관,12,12,0,0,0,8,1
20261,11740620,천호3동,CS200033,부동산중개업,108,108,0,1,1,4,4
20261,11740620,천호3동,CS200032,가전제품수리,14,14,0,0,0,0,0
20261,11740620,천호3동,CS200031,세탁소,19,18,1,5,1,0,0
20261,11740620,천호3동,CS200030,피부관리실,32,32,0,13,4,3,1
20261,11740620,천호3동,CS200029,네일숍,13,13,0,0,0,0,0
20261,11740620,천호3동,CS200028,미용실,83,71,12,6,5,7,6
20261,11740620,천호3동,CS200027,모터사이클수리,3,3,0,0,0,33,1
20261,11740620,천호3동,CS200026,자동차미용,1,1,0,0,0,0,0
20261,11740620,천호3동,CS200025,자동차수리,8,7,1,0,0,0,0
20261,11740620,천호3동,CS200024,스포츠클럽,10,10,0,0,0,0,0
20261,11740620,천호3동,CS200023,통신기기수리,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200022,복권방,3,3,0,0,0,0,0
20261,11740620,천호3동,CS200021,기타오락장,7,5,2,0,0,0,0
20261,11740620,천호3동,CS200019,PC방,9,9,0,0,0,0,0
20261,11740620,천호3동,CS200018,볼링장,1,1,0,0,0,0,0
20261,11740620,천호3동,CS200017,골프연습장,5,5,0,20,1,0,0
20261,11740620,천호3동,CS200016,당구장,13,13,0,0,0,0,0
20261,11740620,천호3동,CS200015,세무사사무소,6,6,0,17,1,0,0
20261,11740620,천호3동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200012,법무사사무소,2,2,0,50,1,50,1
20261,11740620,천호3동,CS200010,변호사사무소,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200009,동물병원,2,2,0,0,0,0,0
20261,11740620,천호3동,CS200008,한의원,11,11,0,0,0,0,0
20261,11740620,천호3동,CS200007,치과의원,11,11,0,0,0,9,1
20261,11740620,천호3동,CS200006,일반의원,35,35,0,0,0,0,0
20261,11740620,천호3동,CS200005,스포츠 강습,18,17,1,0,0,0,0
20261,11740620,천호3동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20261,11740620,천호3동,CS200003,예술학원,24,23,1,0,0,0,0
20261,11740620,천호3동,CS200002,외국어학원,2,2,0,50,1,0,0
20261,11740620,천호3동,CS200001,일반교습학원,24,21,3,0,0,4,1
20261,11740620,천호3동,CS100010,커피-음료,45,33,12,0,0,4,2
20261,11740620,천호3동,CS100009,호프-간이주점,56,54,2,0,0,4,2
20261,11740620,천호3동,CS100008,분식전문점,35,28,7,3,1,0,0
20261,11740620,천호3동,CS100007,치킨전문점,16,8,8,0,0,0,0
20261,11740620,천호3동,CS100006,패스트푸드점,22,4,18,9,2,14,3
20261,11740620,천호3동,CS100005,제과점,15,9,6,7,1,0,0
20261,11740620,천호3동,CS100004,양식음식점,20,16,4,0,0,0,0
20261,11740620,천호3동,CS100003,일식음식점,17,14,3,6,1,0,0
20261,11740620,천호3동,CS100002,중식음식점,12,10,2,0,0,8,1
20261,11740620,천호3동,CS100001,한식음식점,179,154,25,2,4,2,3
20261,11740610,천호2동,CS300043,전자상거래업,66,66,0,0,0,9,6
20261,11740610,천호2동,CS300042,주유소,6,6,0,0,0,0,0
20261,11740610,천호2동,CS300041,예술품,1,1,0,0,0,0,0
20261,11740610,천호2동,CS300040,재생용품 판매점,5,5,0,0,0,0,0
20261,11740610,천호2동,CS300039,모터사이클및부품,5,5,0,0,0,0,0
20261,11740610,천호2동,CS300038,자동차부품,9,9,0,0,0,0,0
20261,11740610,천호2동,CS300036,조명용품,17,17,0,0,0,0,0
20261,11740610,천호2동,CS300035,인테리어,40,40,0,0,0,0,0
20261,11740610,천호2동,CS300034,악기,2,2,0,0,0,0,0
20261,11740610,천호2동,CS300033,철물점,19,19,0,5,1,0,0
20261,11740610,천호2동,CS300032,가전제품,24,24,0,0,0,0,0
20261,11740610,천호2동,CS300031,가구,34,34,0,0,0,0,0
20261,11740610,천호2동,CS300029,애완동물,26,25,1,4,1,0,0
20261,11740610,천호2동,CS300028,화초,9,8,1,0,0,0,0
20261,11740610,천호2동,CS300027,섬유제품,24,24,0,0,0,4,1
20261,11740610,천호2동,CS300026,완구,9,9,0,0,0,0,0
20261,11740610,천호2동,CS300025,자전거 및 기타운송장비,35,35,0,0,0,3,1
20261,11740610,천호2동,CS300024,운동/경기용품,32,32,0,0,0,0,0
20261,11740610,천호2동,CS300023,미용재료,4,4,0,25,1,0,0
20261,11740610,천호2동,CS300022,화장품,103,95,8,0,0,1,1
20261,11740610,천호2동,CS300021,문구,17,17,0,0,0,6,1
20261,11740610,천호2동,CS300020,서적,16,15,1,6,1,0,0
20261,11740610,천호2동,CS300019,의료기기,22,22,0,0,0,0,0
20261,11740610,천호2동,CS300018,의약품,50,46,4,0,0,0,0
20261,11740610,천호2동,CS300017,시계및귀금속,44,42,2,0,0,0,0
20261,11740610,천호2동,CS300016,안경,20,13,7,0,0,0,0
20261,11740610,천호2동,CS300015,가방,39,39,0,0,0,8,3
20261,11740610,천호2동,CS300014,신발,69,67,2,0,0,1,1
20261,11740610,천호2동,CS300013,유아의류,39,39,0,0,0,3,1
20261,11740610,천호2동,CS300011,일반의류,498,498,0,0,1,1,7
20261,11740610,천호2동,CS300010,반찬가게,39,37,2,5,2,3,1
20261,11740610,천호2동,CS300009,청과상,32,32,0,0,0,0,0
20261,11740610,천호2동,CS300008,수산물판매,19,19,0,0,0,5,1
20261,11740610,천호2동,CS300007,육류판매,31,31,0,0,0,3,1
20261,11740610,천호2동,CS300006,미곡판매,12,12,0,0,0,8,1
20261,11740610,천호2동,CS300005,주류도매,2,2,0,0,0,0,0
20261,11740610,천호2동,CS300004,핸드폰,27,27,0,4,1,7,2
20261,11740610,천호2동,CS300003,컴퓨터및주변장치판매,10,10,0,0,0,0,0
20261,11740610,천호2동,CS300002,편의점,47,14,33,6,3,2,1
20261,11740610,천호2동,CS300001,슈퍼마켓,56,37,19,2,1,11,6
20261,11740610,천호2동,CS200047,가정용품임대,8,8,0,0,0,0,0
20261,11740610,천호2동,CS200046,의류임대,2,2,0,0,0,50,1
20261,11740610,천호2동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20261,11740610,천호2동,CS200044,여행사,15,15,0,13,2,0,0
20261,11740610,천호2동,CS200043,건축물청소,27,25,2,0,0,0,0
20261,11740610,천호2동,CS200042,통번역서비스,2,2,0,0,0,50,1
20261,11740610,천호2동,CS200041,사진관,26,25,1,4,1,0,0
20261,11740610,천호2동,CS200040,녹음실,3,3,0,0,0,0,0
20261,11740610,천호2동,CS200039,DVD방,4,4,0,25,1,0,0
20261,11740610,천호2동,CS200038,독서실,2,1,1,0,0,0,0
20261,11740610,천호2동,CS200037,노래방,27,26,1,4,1,4,1
20261,11740610,천호2동,CS200034,여관,35,35,0,3,1,0,0
20261,11740610,천호2동,CS200033,부동산중개업,124,122,2,0,0,0,0
20261,11740610,천호2동,CS200032,가전제품수리,10,10,0,0,0,0,0
20261,11740610,천호2동,CS200031,세탁소,30,19,11,0,0,0,0
20261,11740610,천호2동,CS200030,피부관리실,33,30,3,6,2,3,1
20261,11740610,천호2동,CS200029,네일숍,21,20,1,0,0,5,1
20261,11740610,천호2동,CS200028,미용실,113,102,11,3,3,1,1
20261,11740610,천호2동,CS200027,모터사이클수리,4,4,0,0,0,0,0
20261,11740610,천호2동,CS200026,자동차미용,9,8,1,11,1,0,0
20261,11740610,천호2동,CS200025,자동차수리,25,21,4,0,0,4,1
20261,11740610,천호2동,CS200024,스포츠클럽,12,11,1,0,0,0,0
20261,11740610,천호2동,CS200023,통신기기수리,5,5,0,0,0,20,1
20261,11740610,천호2동,CS200022,복권방,10,10,0,0,0,0,0
20261,11740610,천호2동,CS200021,기타오락장,8,7,1,0,0,0,0
20261,11740610,천호2동,CS200020,전자게임장,3,2,1,0,0,0,0
20261,11740610,천호2동,CS200019,PC방,6,5,1,0,0,0,0
20261,11740610,천호2동,CS200018,볼링장,1,1,0,0,0,0,0
20261,11740610,천호2동,CS200017,골프연습장,7,4,3,0,0,0,0
20261,11740610,천호2동,CS200016,당구장,14,14,0,0,0,0,0
20261,11740610,천호2동,CS200015,세무사사무소,3,3,0,0,0,0,0
20261,11740610,천호2동,CS200014,회계사사무소,2,2,0,0,0,0,0
20261,11740610,천호2동,CS200013,기타법무서비스,5,5,0,0,0,0,0
20261,11740610,천호2동,CS200012,법무사사무소,5,5,0,0,0,0,0
20261,11740610,천호2동,CS200010,변호사사무소,2,2,0,50,1,0,0
20261,11740610,천호2동,CS200009,동물병원,6,6,0,0,0,0,0
20261,11740610,천호2동,CS200008,한의원,23,23,0,9,2,4,1
20261,11740610,천호2동,CS200007,치과의원,26,26,0,0,0,0,0
20261,11740610,천호2동,CS200006,일반의원,85,85,0,0,0,1,1
20261,11740610,천호2동,CS200005,스포츠 강습,38,35,3,3,1,0,0
20261,11740610,천호2동,CS200004,컴퓨터학원,5,5,0,0,0,0,0
20261,11740610,천호2동,CS200003,예술학원,27,27,0,0,0,0,0
20261,11740610,천호2동,CS200002,외국어학원,9,9,0,22,2,0,0
20261,11740610,천호2동,CS200001,일반교습학원,59,57,2,7,4,2,1
20261,11740610,천호2동,CS100010,커피-음료,102,69,33,4,4,9,9
20261,11740610,천호2동,CS100009,호프-간이주점,86,74,12,1,1,1,1
20261,11740610,천호2동,CS100008,분식전문점,44,33,11,2,1,9,4
20261,11740610,천호2동,CS100007,치킨전문점,23,5,18,0,0,0,0
20261,11740610,천호2동,CS100006,패스트푸드점,29,15,14,0,0,10,3
20261,11740610,천호2동,CS100005,제과점,43,36,7,0,0,2,1
20261,11740610,천호2동,CS100004,양식음식점,25,17,8,4,1,4,1
20261,11740610,천호2동,CS100003,일식음식점,25,24,1,4,1,0,0
20261,11740610,천호2동,CS100002,중식음식점,24,20,4,0,0,4,1
20261,11740610,천호2동,CS100001,한식음식점,301,267,34,3,10,5,14
20261,11740600,천호1동,CS300043,전자상거래업,68,68,0,0,0,16,11
20261,11740600,천호1동,CS300041,예술품,2,2,0,0,0,0,0
20261,11740600,천호1동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20261,11740600,천호1동,CS300039,모터사이클및부품,1,1,0,0,0,0,0
20261,11740600,천호1동,CS300038,자동차부품,3,3,0,0,0,0,0
20261,11740600,천호1동,CS300036,조명용품,8,8,0,0,0,0,0
20261,11740600,천호1동,CS300035,인테리어,15,15,0,0,0,7,1
20261,11740600,천호1동,CS300033,철물점,5,5,0,0,0,0,0
20261,11740600,천호1동,CS300032,가전제품,4,4,0,0,0,0,0
20261,11740600,천호1동,CS300031,가구,6,6,0,0,0,0,0
20261,11740600,천호1동,CS300029,애완동물,7,7,0,0,0,0,0
20261,11740600,천호1동,CS300028,화초,9,9,0,0,0,0,0
20261,11740600,천호1동,CS300027,섬유제품,8,8,0,13,1,0,0
20261,11740600,천호1동,CS300026,완구,2,2,0,0,0,0,0
20261,11740600,천호1동,CS300025,자전거 및 기타운송장비,2,2,0,0,0,0,0
20261,11740600,천호1동,CS300024,운동/경기용품,6,6,0,0,0,0,0
20261,11740600,천호1동,CS300023,미용재료,3,3,0,0,0,0,0
20261,11740600,천호1동,CS300022,화장품,21,18,3,5,1,0,0
20261,11740600,천호1동,CS300021,문구,9,9,0,22,2,11,1
20261,11740600,천호1동,CS300020,서적,7,7,0,0,0,0,0
20261,11740600,천호1동,CS300019,의료기기,12,12,0,0,0,0,0
20261,11740600,천호1동,CS300018,의약품,23,22,1,0,0,0,0
20261,11740600,천호1동,CS300017,시계및귀금속,5,5,0,0,0,0,0
