시도,시군구,행정구역명,"행정동(행정기관명)",법정동,행정구역분류,행정기관코드,행정기관 생성일,법정동코드,행정동 영문명칭
경상남도,통영시,봉평동,봉평동,도남동,38050640,4822067000,19950101,4822011700,Bongpyeong-dong
경상남도,통영시,무전동,무전동,무전동,38050560,4822070000,19950101,4822011100,Mujeon-dong
경상남도,사천시,사천시,사천시,사천시,38060,4824000000,19950510,4824000000,Sacheon-si
경상남도,사천시,사천읍,사천읍,사천읍,38060110,4824025000,19950510,4824025000,Sacheon-eup
경상남도,사천시,사천읍,사천읍,선인리,38060110,4824025000,19950510,4824025021,Sacheon-eup
경상남도,사천시,사천읍,사천읍,정의리,38060110,4824025000,19950510,4824025022,Sacheon-eup
경상남도,사천시,사천읍,사천읍,평화리,38060110,4824025000,19950510,4824025023,Sacheon-eup
경상남도,사천시,사천읍,사천읍,수석리,38060110,4824025000,19950510,4824025024,Sacheon-eup
경상남도,사천시,사천읍,사천읍,사주리,38060110,4824025000,19950510,4824025025,Sacheon-eup
경상남도,사천시,사천읍,사천읍,용당리,38060110,4824025000,19950510,4824025026,Sacheon-eup
경상남도,사천시,사천읍,사천읍,중선리,38060110,4824025000,19950510,4824025027,Sacheon-eup
경상남도,사천시,사천읍,사천읍,구암리,38060110,4824025000,19950510,4824025028,Sacheon-eup
경상남도,사천시,사천읍,사천읍,장전리,38060110,4824025000,19950510,4824025029,Sacheon-eup
경상남도,사천시,사천읍,사천읍,금곡리,38060110,4824025000,19950510,4824025030,Sacheon-eup
경상남도,사천시,사천읍,사천읍,두량리,38060110,4824025000,19950510,4824025031,Sacheon-eup
경상남도,사천시,정동면,정동면,정동면,38060310,4824031000,19950510,4824031000,Jeongdong-myeon
경상남도,사천시,정동면,정동면,고읍리,38060310,4824031000,19950510,4824031021,Jeongdong-myeon
경상남도,사천시,정동면,정동면,예수리,38060310,4824031000,19950510,4824031022,Jeongdong-myeon
경상남도,사천시,정동면,정동면,화암리,38060310,4824031000,19950510,4824031023,Jeongdong-myeon
경상남도,사천시,정동면,정동면,풍정리,38060310,4824031000,19950510,4824031024,Jeongdong-myeon
경상남도,사천시,정동면,정동면,수청리,38060310,4824031000,19950510,4824031025,Jeongdong-myeon
경상남도,사천시,정동면,정동면,대곡리,38060310,4824031000,19950510,4824031026,Jeongdong-myeon
경상남도,사천시,정동면,정동면,장산리,38060310,4824031000,19950510,4824031027,Jeongdong-myeon
경상남도,사천시,정동면,정동면,감곡리,38060310,4824031000,19950510,4824031028,Jeongdong-myeon
경상남도,사천시,정동면,정동면,학촌리,38060310,4824031000,19950510,4824031029,Jeongdong-myeon
경상남도,사천시,정동면,정동면,소곡리,38060310,4824031000,19950510,4824031030,Jeongdong-myeon
경상남도,사천시,사남면,사남면,사남면,38060320,4824032000,19950510,4824032000,Sanam-myeon
경상남도,사천시,사남면,사남면,죽천리,38060320,4824032000,19950510,4824032021,Sanam-myeon
경상남도,사천시,사남면,사남면,초전리,38060320,4824032000,19950510,4824032022,Sanam-myeon
경상남도,사천시,사남면,사남면,방지리,38060320,4824032000,19950510,4824032023,Sanam-myeon
경상남도,사천시,사남면,사남면,유천리,38060320,4824032000,19950510,4824032024,Sanam-myeon
경상남도,사천시,사남면,사남면,월성리,38060320,4824032000,19950510,4824032025,Sanam-myeon
경상남도,사천시,사남면,사남면,화전리,38060320,4824032000,19950510,4824032026,Sanam-myeon
경상남도,사천시,사남면,사남면,우천리,38060320,4824032000,19950510,4824032027,Sanam-myeon
경상남도,사천시,사남면,사남면,종천리,38060320,4824032000,19950510,4824032028,Sanam-myeon
경상남도,사천시,사남면,사남면,사촌리,38060320,4824032000,19950510,4824032029,Sanam-myeon
경상남도,사천시,사남면,사남면,계양리,38060320,4824032000,19950510,4824032030,Sanam-myeon
경상남도,사천시,사남면,사남면,가천리,38060320,4824032000,19950510,4824032031,Sanam-myeon
경상남도,사천시,용현면,용현면,용현면,38060330,4824033000,19950510,4824033000,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,송지리,38060330,4824033000,19950510,4824033021,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,선진리,38060330,4824033000,19950510,4824033022,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,통양리,38060330,4824033000,19950510,4824033023,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,신촌리,38060330,4824033000,19950510,4824033024,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,온정리,38060330,4824033000,19950510,4824033025,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,신복리,38060330,4824033000,19950510,4824033026,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,석계리,38060330,4824033000,19950510,4824033027,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,구월리,38060330,4824033000,19950510,4824033028,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,용치리,38060330,4824033000,19950510,4824033029,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,금문리,38060330,4824033000,19950510,4824033030,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,주문리,38060330,4824033000,19950510,4824033031,Yonghyeon-myeon
경상남도,사천시,용현면,용현면,덕곡리,38060330,4824033000,19950510,4824033032,Yonghyeon-myeon
경상남도,사천시,축동면,축동면,축동면,38060340,4824034000,19950510,4824034000,Chukdong-myeon
경상남도,사천시,축동면,축동면,배춘리,38060340,4824034000,19950510,4824034021,Chukdong-myeon
경상남도,사천시,축동면,축동면,길평리,38060340,4824034000,19950510,4824034022,Chukdong-myeon
경상남도,사천시,축동면,축동면,사다리,38060340,4824034000,19950510,4824034023,Chukdong-myeon
경상남도,사천시,축동면,축동면,탑리,38060340,4824034000,19950510,4824034024,Chukdong-myeon
경상남도,사천시,축동면,축동면,반용리,38060340,4824034000,19950510,4824034025,Chukdong-myeon
경상남도,사천시,축동면,축동면,가산리,38060340,4824034000,19950510,4824034026,Chukdong-myeon
경상남도,사천시,축동면,축동면,구호리,38060340,4824034000,19950510,4824034027,Chukdong-myeon
경상남도,사천시,곤양면,곤양면,곤양면,38060350,4824035000,19950510,4824035000,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,성내리,38060350,4824035000,19950510,4824035021,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,남문외리,38060350,4824035000,19950510,4824035022,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,서정리,38060350,4824035000,19950510,4824035023,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,송전리,38060350,4824035000,19950510,4824035024,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,대진리,38060350,4824035000,19950510,4824035025,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,환덕리,38060350,4824035000,19950510,4824035026,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,묵곡리,38060350,4824035000,19950510,4824035027,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,흥사리,38060350,4824035000,19950510,4824035028,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,가화리,38060350,4824035000,19950510,4824035029,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,검정리,38060350,4824035000,19950510,4824035030,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,중항리,38060350,4824035000,19950510,4824035031,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,무고리,38060350,4824035000,19950510,4824035032,Gonyang-myeon
경상남도,사천시,곤양면,곤양면,맥사리,38060350,4824035000,19950510,4824035033,Gonyang-myeon
경상남도,사천시,곤명면,곤명면,곤명면,38060360,4824036000,19950510,4824036000,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,추천리,38060360,4824036000,19950510,4824036021,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,용산리,38060360,4824036000,19950510,4824036022,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,조장리,38060360,4824036000,19950510,4824036023,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,봉계리,38060360,4824036000,19950510,4824036024,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,초량리,38060360,4824036000,19950510,4824036025,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,삼정리,38060360,4824036000,19950510,4824036026,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,은사리,38060360,4824036000,19950510,4824036027,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,마곡리,38060360,4824036000,19950510,4824036028,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,성방리,38060360,4824036000,19950510,4824036029,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,작팔리,38060360,4824036000,19950510,4824036030,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,송림리,38060360,4824036000,19950510,4824036031,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,정곡리,38060360,4824036000,19950510,4824036032,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,신흥리,38060360,4824036000,19950510,4824036033,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,본촌리,38060360,4824036000,19950510,4824036034,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,금성리,38060360,4824036000,19950510,4824036035,Gonmyeong-myeon
경상남도,사천시,곤명면,곤명면,연평리,38060360,4824036000,19950510,4824036036,Gonmyeong-myeon
경상남도,사천시,서포면,서포면,서포면,38060370,4824037000,19950510,4824037000,Seopo-myeon
경상남도,사천시,서포면,서포면,금진리,38060370,4824037000,19950510,4824037021,Seopo-myeon
경상남도,사천시,서포면,서포면,내구리,38060370,4824037000,19950510,4824037022,Seopo-myeon
경상남도,사천시,서포면,서포면,외구리,38060370,4824037000,19950510,4824037023,Seopo-myeon
경상남도,사천시,서포면,서포면,조도리,38060370,4824037000,19950510,4824037024,Seopo-myeon
경상남도,사천시,서포면,서포면,구랑리,38060370,4824037000,19950510,4824037025,Seopo-myeon
경상남도,사천시,서포면,서포면,자혜리,38060370,4824037000,19950510,4824037026,Seopo-myeon
경상남도,사천시,서포면,서포면,구평리,38060370,4824037000,19950510,4824037027,Seopo-myeon
경상남도,사천시,서포면,서포면,다평리,38060370,4824037000,19950510,4824037028,Seopo-myeon
경상남도,사천시,서포면,서포면,선전리,38060370,4824037000,19950510,4824037029,Seopo-myeon
경상남도,사천시,서포면,서포면,비토리,38060370,4824037000,19950510,4824037030,Seopo-myeon
경상남도,사천시,동서동,동서동,동동,38060510,4824051000,19950510,4824010100,Dongseo-dong
경상남도,사천시,동서동,동서동,서동,38060510,4824051000,19950510,4824010200,Dongseo-dong
경상남도,사천시,동서동,동서동,대방동,38060510,4824051000,19950510,4824011700,Dongseo-dong
경상남도,사천시,동서동,동서동,실안동,38060510,4824051000,19950510,4824011800,Dongseo-dong
경상남도,사천시,동서동,동서동,마도동,38060510,4824051000,19950510,4824011900,Dongseo-dong
경상남도,사천시,동서동,동서동,늑도동,38060510,4824051000,19950510,4824012000,Dongseo-dong
경상남도,사천시,선구동,선구동,선구동,38060520,4824052000,19950510,4824010300,Seongu-dong
경상남도,사천시,선구동,선구동,동림동,38060520,4824052000,19950510,4824010600,Seongu-dong
경상남도,사천시,선구동,선구동,좌룡동,38060520,4824052000,19950510,4824010700,Seongu-dong
경상남도,사천시,동서금동,동서금동,동금동,38060530,4824053000,19950510,4824010400,Dongseogeum-dong
경상남도,사천시,동서금동,동서금동,서금동,38060530,4824053000,19950510,4824010500,Dongseogeum-dong
경상남도,사천시,벌용동,벌용동,벌리동,38060550,4824055000,19950510,4824010800,Beollyong-dong
경상남도,사천시,벌용동,벌용동,용강동,38060550,4824055000,19950510,4824010900,Beollyong-dong
경상남도,사천시,벌용동,벌용동,와룡동,38060550,4824055000,19950510,4824011000,Beollyong-dong
경상남도,사천시,향촌동,향촌동,봉남동,38060570,4824057000,19980912,4824011100,Hyangchon-dong
경상남도,사천시,향촌동,향촌동,이금동,38060570,4824057000,19980912,4824011200,Hyangchon-dong
경상남도,사천시,향촌동,향촌동,이홀동,38060570,4824057000,19980912,4824011300,Hyangchon-dong
경상남도,사천시,향촌동,향촌동,궁지동,38060570,4824057000,19980912,4824011400,Hyangchon-dong
경상남도,사천시,향촌동,향촌동,사등동,38060570,4824057000,19980912,4824011500,Hyangchon-dong
경상남도,사천시,향촌동,향촌동,향촌동,38060570,4824057000,19980912,4824011600,Hyangchon-dong
경상남도,사천시,남양동,남양동,백천동,38060590,4824059500,19980912,4824012200,Namyang-dong
경상남도,사천시,남양동,남양동,신벽동,38060590,4824059500,19980912,4824012300,Namyang-dong
경상남도,사천시,남양동,남양동,노룡동,38060590,4824059500,19980912,4824012400,Namyang-dong
경상남도,사천시,남양동,남양동,대포동,38060590,4824059500,19980912,4824012500,Namyang-dong
경상남도,사천시,남양동,남양동,송포동,38060590,4824059500,19980912,4824012600,Namyang-dong
경상남도,사천시,남양동,남양동,죽림동,38060590,4824059500,19980912,4824012700,Namyang-dong
경상남도,사천시,신수출장소,신수출장소,신수동,,4824089000,19950510,4824012100,-
경상남도,사천시,사천남양출장소,사천남양출장소,사천시,,4824500000,19950510,4824500000,-
경상남도,김해시,김해시,김해시,김해시,38070,4825000000,19880423,4825000000,Gimhae-si
경상남도,김해시,진영읍,진영읍,진영읍,38070110,4825025000,19950510,4825025000,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,우동리,38070110,4825025000,19950510,4825025021,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,하계리,38070110,4825025000,19950510,4825025022,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,방동리,38070110,4825025000,19950510,4825025023,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,사산리,38070110,4825025000,19950510,4825025024,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,좌곤리,38070110,4825025000,19950510,4825025025,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,진영리,38070110,4825025000,19950510,4825025026,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,여래리,38070110,4825025000,19950510,4825025027,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,본산리,38070110,4825025000,19950510,4825025028,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,신용리,38070110,4825025000,19950510,4825025029,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,설창리,38070110,4825025000,19950510,4825025030,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,내룡리,38070110,4825025000,19950510,4825025031,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,죽곡리,38070110,4825025000,19950510,4825025032,Jinyeong-eup
경상남도,김해시,진영읍,진영읍,의전리,38070110,4825025000,19950510,4825025033,Jinyeong-eup
경상남도,김해시,주촌면,주촌면,주촌면,38070320,4825032000,19950510,4825032000,Juchon-myeon
경상남도,김해시,주촌면,주촌면,선지리,38070320,4825032000,19950510,4825032021,Juchon-myeon
경상남도,김해시,주촌면,주촌면,원지리,38070320,4825032000,19950510,4825032022,Juchon-myeon
경상남도,김해시,주촌면,주촌면,덕암리,38070320,4825032000,19950510,4825032023,Juchon-myeon
경상남도,김해시,주촌면,주촌면,천곡리,38070320,4825032000,19950510,4825032024,Juchon-myeon
경상남도,김해시,주촌면,주촌면,내삼리,38070320,4825032000,19950510,4825032025,Juchon-myeon
경상남도,김해시,주촌면,주촌면,양동리,38070320,4825032000,19950510,4825032026,Juchon-myeon
경상남도,김해시,주촌면,주촌면,망덕리,38070320,4825032000,19950510,4825032027,Juchon-myeon
경상남도,김해시,주촌면,주촌면,농소리,38070320,4825032000,19950510,4825032028,Juchon-myeon
경상남도,김해시,진례면,진례면,진례면,38070330,4825033000,19950510,4825033000,Jillye-myeon
경상남도,김해시,진례면,진례면,청천리,38070330,4825033000,19950510,4825033021,Jillye-myeon
경상남도,김해시,진례면,진례면,시례리,38070330,4825033000,19950510,4825033022,Jillye-myeon
경상남도,김해시,진례면,진례면,송정리,38070330,4825033000,19950510,4825033023,Jillye-myeon
경상남도,김해시,진례면,진례면,초전리,38070330,4825033000,19950510,4825033024,Jillye-myeon
경상남도,김해시,진례면,진례면,신안리,38070330,4825033000,19950510,4825033025,Jillye-myeon
경상남도,김해시,진례면,진례면,산본리,38070330,4825033000,19950510,4825033026,Jillye-myeon
경상남도,김해시,진례면,진례면,신월리,38070330,4825033000,19950510,4825033027,Jillye-myeon
경상남도,김해시,진례면,진례면,송현리,38070330,4825033000,19950510,4825033028,Jillye-myeon
경상남도,김해시,진례면,진례면,담안리,38070330,4825033000,19950510,4825033029,Jillye-myeon
경상남도,김해시,진례면,진례면,고모리,38070330,4825033000,19950510,4825033030,Jillye-myeon
경상남도,김해시,한림면,한림면,한림면,38070340,4825034000,19950510,4825034000,Hallim-myeon
경상남도,김해시,한림면,한림면,명동리,38070340,4825034000,19950510,4825034021,Hallim-myeon
경상남도,김해시,한림면,한림면,퇴래리,38070340,4825034000,19950510,4825034022,Hallim-myeon
경상남도,김해시,한림면,한림면,병동리,38070340,4825034000,19950510,4825034023,Hallim-myeon
경상남도,김해시,한림면,한림면,신천리,38070340,4825034000,19950510,4825034024,Hallim-myeon
경상남도,김해시,한림면,한림면,용덕리,38070340,4825034000,19950510,4825034025,Hallim-myeon
경상남도,김해시,한림면,한림면,안곡리,38070340,4825034000,19950510,4825034026,Hallim-myeon
경상남도,김해시,한림면,한림면,안하리,38070340,4825034000,19950510,4825034027,Hallim-myeon
경상남도,김해시,한림면,한림면,장방리,38070340,4825034000,19950510,4825034028,Hallim-myeon
경상남도,김해시,한림면,한림면,시산리,38070340,4825034000,19950510,4825034029,Hallim-myeon
경상남도,김해시,한림면,한림면,가동리,38070340,4825034000,19950510,4825034030,Hallim-myeon
경상남도,김해시,한림면,한림면,가산리,38070340,4825034000,19950510,4825034031,Hallim-myeon
경상남도,김해시,한림면,한림면,금곡리,38070340,4825034000,19950510,4825034032,Hallim-myeon
경상남도,김해시,생림면,생림면,생림면,38070350,4825035000,19950510,4825035000,Saengnim-myeon
경상남도,김해시,생림면,생림면,나전리,38070350,4825035000,19950510,4825035021,Saengnim-myeon
경상남도,김해시,생림면,생림면,사촌리,38070350,4825035000,19950510,4825035022,Saengnim-myeon
경상남도,김해시,생림면,생림면,봉림리,38070350,4825035000,19950510,4825035023,Saengnim-myeon
경상남도,김해시,생림면,생림면,생림리,38070350,4825035000,19950510,4825035024,Saengnim-myeon
경상남도,김해시,생림면,생림면,마사리,38070350,4825035000,19950510,4825035025,Saengnim-myeon
경상남도,김해시,생림면,생림면,생철리,38070350,4825035000,19950510,4825035026,Saengnim-myeon
경상남도,김해시,생림면,생림면,안양리,38070350,4825035000,19950510,4825035027,Saengnim-myeon
경상남도,김해시,생림면,생림면,도요리,38070350,4825035000,19950510,4825035028,Saengnim-myeon
경상남도,김해시,상동면,상동면,상동면,38070360,4825036000,19950510,4825036000,Sangdong-myeon
경상남도,김해시,상동면,상동면,대감리,38070360,4825036000,19950510,4825036021,Sangdong-myeon
경상남도,김해시,상동면,상동면,매리,38070360,4825036000,19950510,4825036022,Sangdong-myeon
경상남도,김해시,상동면,상동면,감노리,38070360,4825036000,19950510,4825036023,Sangdong-myeon
경상남도,김해시,상동면,상동면,여차리,38070360,4825036000,19950510,4825036024,Sangdong-myeon
경상남도,김해시,상동면,상동면,우계리,38070360,4825036000,19950510,4825036025,Sangdong-myeon
경상남도,김해시,상동면,상동면,묵방리,38070360,4825036000,19950510,4825036026,Sangdong-myeon
경상남도,김해시,대동면,대동면,대동면,38070370,4825037000,19950510,4825037000,Daedong-myeon
경상남도,김해시,대동면,대동면,수안리,38070370,4825037000,19950510,4825037021,Daedong-myeon
경상남도,김해시,대동면,대동면,주중리,38070370,4825037000,19950510,4825037022,Daedong-myeon
경상남도,김해시,대동면,대동면,주동리,38070370,4825037000,19950510,4825037023,Daedong-myeon
경상남도,김해시,대동면,대동면,예안리,38070370,4825037000,19950510,4825037024,Daedong-myeon
경상남도,김해시,대동면,대동면,초정리,38070370,4825037000,19950510,4825037025,Daedong-myeon
경상남도,김해시,대동면,대동면,괴정리,38070370,4825037000,19950510,4825037026,Daedong-myeon
경상남도,김해시,대동면,대동면,대감리,38070370,4825037000,19950510,4825037027,Daedong-myeon
경상남도,김해시,대동면,대동면,덕산리,38070370,4825037000,19950510,4825037028,Daedong-myeon
경상남도,김해시,대동면,대동면,월촌리,38070370,4825037000,19950510,4825037029,Daedong-myeon
경상남도,김해시,대동면,대동면,조눌리,38070370,4825037000,19950510,4825037030,Daedong-myeon
경상남도,김해시,동상동,동상동,동상동,38070510,4825051000,19880423,4825010100,Dongsang-dong
경상남도,김해시,회현동,회현동,서상동,38070520,4825052000,19880423,4825010200,Hoehyeon-dong
경상남도,김해시,회현동,회현동,봉황동,38070520,4825052000,19880423,4825010400,Hoehyeon-dong
경상남도,김해시,부원동,부원동,부원동,38070530,4825053000,19880423,4825010300,Buwon-dong
경상남도,김해시,내외동,내외동,내동,38070540,4825054000,19880423,4825010800,Naeoe-dong
경상남도,김해시,내외동,내외동,외동,38070540,4825054000,19880423,4825010900,Naeoe-dong
경상남도,김해시,북부동,북부동,대성동,38070550,4825055000,19880423,4825010500,Bukbu-dong
경상남도,김해시,북부동,북부동,구산동,38070550,4825055000,19880423,4825010600,Bukbu-dong
경상남도,김해시,북부동,북부동,삼계동,38070550,4825055000,19880423,4825010700,Bukbu-dong
경상남도,김해시,칠산서부동,칠산서부동,흥동,38070560,4825056500,19980912,4825011000,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,풍유동,38070560,4825056500,19980912,4825011100,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,명법동,38070560,4825056500,19980912,4825011200,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,이동,38070560,4825056500,19980912,4825011300,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,화목동,38070560,4825056500,19980912,4825011400,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,전하동,38070560,4825056500,19980912,4825011500,Chilsanseobu-dong
경상남도,김해시,칠산서부동,칠산서부동,강동,38070560,4825056500,19980912,4825011600,Chilsanseobu-dong
경상남도,김해시,활천동,활천동,삼정동,38070580,4825058000,19880423,4825011700,Hwalcheon-dong
경상남도,김해시,활천동,활천동,어방동,38070580,4825058000,19880423,4825011800,Hwalcheon-dong
경상남도,김해시,삼안동,삼안동,삼방동,38070590,4825059000,19880423,4825011900,Saman-dong
경상남도,김해시,삼안동,삼안동,안동,38070590,4825059000,19880423,4825012000,Saman-dong
경상남도,김해시,불암동,불암동,지내동,38070600,4825060000,19880423,4825012100,Buram-dong
경상남도,김해시,불암동,불암동,불암동,38070600,4825060000,19880423,4825012200,Buram-dong
경상남도,김해시,장유1동,장유1동,유하동,38070610,4825061000,20130701,4825012300,Jangyu 1(il)-dong
경상남도,김해시,장유1동,장유1동,내덕동,38070610,4825061000,20130701,4825012400,Jangyu 1(il)-dong
경상남도,김해시,장유1동,장유1동,부곡동,38070610,4825061000,20130701,4825012500,Jangyu 1(il)-dong
경상남도,김해시,장유1동,장유1동,무계동,38070610,4825061000,20130701,4825012600,Jangyu 1(il)-dong
경상남도,김해시,장유1동,장유1동,신문동,38070610,4825061000,20130701,4825012700,Jangyu 1(il)-dong
경상남도,김해시,장유2동,장유2동,삼문동,38070620,4825062000,20130701,4825012800,Jangyu 2(i)-dong
경상남도,김해시,장유2동,장유2동,대청동,38070620,4825062000,20130701,4825012900,Jangyu 2(i)-dong
경상남도,김해시,장유3동,장유3동,관동동,38070630,4825063000,20130701,4825013000,Jangyu 3(sam)-dong
경상남도,김해시,장유3동,장유3동,율하동,38070630,4825063000,20130701,4825013100,Jangyu 3(sam)-dong
경상남도,김해시,장유3동,장유3동,장유동,38070630,4825063000,20130701,4825013200,Jangyu 3(sam)-dong
경상남도,김해시,장유3동,장유3동,응달동,38070630,4825063000,20130701,4825013300,Jangyu 3(sam)-dong
경상남도,김해시,장유3동,장유3동,수가동,38070630,4825063000,20130701,4825013400,Jangyu 3(sam)-dong
경상남도,김해시,장유출장소,장유출장소,김해시,,4825200000,20050325,4825200000,-
경상남도,밀양시,밀양시,밀양시,밀양시,38080,4827000000,19890101,4827000000,Miryang-si
경상남도,밀양시,삼랑진읍,삼랑진읍,삼랑진읍,38080110,4827025000,19950101,4827025000,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,송지리,38080110,4827025000,19950101,4827025021,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,용전리,38080110,4827025000,19950101,4827025022,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,미전리,38080110,4827025000,19950101,4827025023,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,삼랑리,38080110,4827025000,19950101,4827025024,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,율동리,38080110,4827025000,19950101,4827025025,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,우곡리,38080110,4827025000,19950101,4827025026,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,검세리,38080110,4827025000,19950101,4827025027,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,안태리,38080110,4827025000,19950101,4827025028,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,행곡리,38080110,4827025000,19950101,4827025029,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,임천리,38080110,4827025000,19950101,4827025030,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,숭진리,38080110,4827025000,19950101,4827025031,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,청학리,38080110,4827025000,19950101,4827025032,Samnangjin-eup
경상남도,밀양시,삼랑진읍,삼랑진읍,용성리,38080110,4827025000,19950101,4827025033,Samnangjin-eup
경상남도,밀양시,삼랑진임천출장소,삼랑진임천출장소,밀양시,,4827025100,20010126,4827000000,-
경상남도,밀양시,하남읍,하남읍,하남읍,38080120,4827025300,19950101,4827025300,Hanam-eup
경상남도,밀양시,하남읍,하남읍,수산리,38080120,4827025300,19950101,4827025321,Hanam-eup
경상남도,밀양시,하남읍,하남읍,명례리,38080120,4827025300,19950101,4827025322,Hanam-eup
경상남도,밀양시,하남읍,하남읍,백산리,38080120,4827025300,19950101,4827025323,Hanam-eup
경상남도,밀양시,하남읍,하남읍,파서리,38080120,4827025300,19950101,4827025324,Hanam-eup
경상남도,밀양시,하남읍,하남읍,남전리,38080120,4827025300,19950101,4827025325,Hanam-eup
경상남도,밀양시,하남읍,하남읍,대사리,38080120,4827025300,19950101,4827025326,Hanam-eup
경상남도,밀양시,하남읍,하남읍,양동리,38080120,4827025300,19950101,4827025327,Hanam-eup
경상남도,밀양시,하남읍,하남읍,귀명리,38080120,4827025300,19950101,4827025328,Hanam-eup
경상남도,밀양시,부북면,부북면,부북면,38080310,4827031000,19950101,4827031000,Bubuk-myeon
경상남도,밀양시,부북면,부북면,운전리,38080310,4827031000,19950101,4827031021,Bubuk-myeon
경상남도,밀양시,부북면,부북면,전사포리,38080310,4827031000,19950101,4827031022,Bubuk-myeon
경상남도,밀양시,부북면,부북면,후사포리,38080310,4827031000,19950101,4827031023,Bubuk-myeon
경상남도,밀양시,부북면,부북면,제대리,38080310,4827031000,19950101,4827031024,Bubuk-myeon
경상남도,밀양시,부북면,부북면,감천리,38080310,4827031000,19950101,4827031025,Bubuk-myeon
경상남도,밀양시,부북면,부북면,오례리,38080310,4827031000,19950101,4827031026,Bubuk-myeon
경상남도,밀양시,부북면,부북면,덕곡리,38080310,4827031000,19950101,4827031027,Bubuk-myeon
경상남도,밀양시,부북면,부북면,청운리,38080310,4827031000,19950101,4827031028,Bubuk-myeon
경상남도,밀양시,부북면,부북면,가산리,38080310,4827031000,19950101,4827031029,Bubuk-myeon
경상남도,밀양시,부북면,부북면,대항리,38080310,4827031000,19950101,4827031030,Bubuk-myeon
